solv_i_id,molefrac_i,ln_gamma_i
solvent_137 / solvent_333,0.30 / 0.70,-0.050809630 / -0.017565010
solvent_36 / solvent_630,0.30 / 0.70,0.700458900 / 0.133821670
solvent_145 / solvent_374,0.30 / 0.70,-1.175096810 / -0.142974050
solvent_12 / solvent_637,0.30 / 0.70,-0.478460240 / -0.066837380
solvent_48 / solvent_707,0.30 / 0.70,1.816063660 / 0.248297700
solvent_188 / solvent_557,0.30 / 0.70,0.382538800 / 0.069744900
solvent_226 / solvent_353,0.30 / 0.70,-0.151050930 / -0.030196620
solvent_53 / solvent_389,0.30 / 0.70,-0.321034300 / -0.062558360
solvent_513 / solvent_633,0.30 / 0.70,-0.281162680 / -0.023452980
solvent_431 / solvent_530,0.30 / 0.70,0.277633140 / 0.033005870
solvent_102 / solvent_415,0.30 / 0.70,0.093375000 / 0.016416850
solvent_165 / solvent_664,0.30 / 0.70,0.410111420 / 0.180653690
solvent_112 / solvent_122,0.30 / 0.70,-0.033600710 / -0.004599150
solvent_418 / solvent_805,0.30 / 0.70,0.570040170 / 0.084927570
solvent_356 / solvent_726,0.30 / 0.70,0.088529790 / 0.021335210
solvent_464 / solvent_576,0.30 / 0.70,0.121120960 / 0.025179860
solvent_44 / solvent_362,0.30 / 0.70,1.157977320 / 0.319796960
solvent_692 / solvent_710,0.30 / 0.70,0.617117220 / 0.086874610
solvent_13 / solvent_558,0.30 / 0.70,0.407060510 / 0.087840920
solvent_681 / solvent_777,0.30 / 0.70,0.180481350 / 0.038327500
solvent_299 / solvent_382,0.30 / 0.70,1.415052290 / 0.243145990
solvent_84 / solvent_741,0.30 / 0.70,0.459653750 / 0.039923680
solvent_166 / solvent_337,0.30 / 0.70,0.318565030 / 0.069651360
solvent_317 / solvent_381,0.30 / 0.70,-0.031668520 / -0.005116500
solvent_331 / solvent_748,0.30 / 0.70,-0.251506600 / -0.030017660
solvent_165 / solvent_631,0.30 / 0.70,-1.572762050 / -0.141361890
solvent_190 / solvent_440,0.30 / 0.70,0.373481180 / 0.199174040
solvent_113 / solvent_635,0.30 / 0.70,-0.195599380 / 0.019673320
solvent_321 / solvent_749,0.30 / 0.70,0.457190710 / 0.038606930
solvent_132 / solvent_718,0.30 / 0.70,-0.132279130 / -0.022329610
solvent_5 / solvent_57,0.30 / 0.70,-0.277667490 / -0.048257210
solvent_269 / solvent_424,0.30 / 0.70,0.475435200 / 0.249163850
solvent_616 / solvent_748,0.30 / 0.70,0.020073810 / -0.002421760
solvent_455 / solvent_524,0.30 / 0.70,1.965934550 / 0.199875380
solvent_359 / solvent_428,0.30 / 0.70,-0.626908150 / -0.030097140
solvent_249 / solvent_599,0.30 / 0.70,0.567104030 / 0.168083620
solvent_55 / solvent_114,0.30 / 0.70,0.095027590 / 0.018340850
solvent_349 / solvent_819,0.30 / 0.70,0.023983140 / 0.008689390
solvent_74 / solvent_332,0.30 / 0.70,0.553846630 / 0.259208910
solvent_293 / solvent_483,0.30 / 0.70,0.156967820 / 0.022410100
solvent_218 / solvent_332,0.30 / 0.70,0.662861180 / 0.266249820
solvent_156 / solvent_468,0.30 / 0.70,0.304869600 / 0.108278330
solvent_504 / solvent_794,0.30 / 0.70,0.024305410 / -0.000286380
solvent_487 / solvent_788,0.30 / 0.70,-3.264954540 / -1.214066240
solvent_637 / solvent_664,0.30 / 0.70,-0.027169870 / -0.080689650
solvent_707 / solvent_806,0.30 / 0.70,1.076748190 / 0.510662090
solvent_507 / solvent_779,0.30 / 0.70,-0.180175720 / -0.049952960
solvent_411 / solvent_811,0.30 / 0.70,0.100045690 / 0.011044040
solvent_10 / solvent_415,0.30 / 0.70,0.051708150 / 0.009063830
solvent_218 / solvent_788,0.30 / 0.70,-4.164355640 / -0.469099540
solvent_267 / solvent_769,0.30 / 0.70,0.492035270 / 0.304535710
solvent_647 / solvent_661,0.30 / 0.70,-0.054769400 / -0.007220830
solvent_423 / solvent_616,0.30 / 0.70,1.112370950 / 0.168203980
solvent_84 / solvent_118,0.30 / 0.70,-0.016288320 / -0.000255390
solvent_234 / solvent_322,0.30 / 0.70,0.916957370 / 0.355605480
solvent_402 / solvent_564,0.30 / 0.70,-0.069664280 / -0.012973220
solvent_127 / solvent_174,0.30 / 0.70,0.623417250 / 0.226310590
solvent_668 / solvent_717,0.30 / 0.70,0.300170800 / 0.111095460
solvent_161 / solvent_641,0.30 / 0.70,0.806243870 / 0.115619870
solvent_107 / solvent_507,0.30 / 0.70,-0.051029480 / -0.007788130
solvent_122 / solvent_560,0.30 / 0.70,0.286937950 / 0.078877830
solvent_399 / solvent_623,0.30 / 0.70,-0.086115720 / -0.024783420
solvent_316 / solvent_836,0.30 / 0.70,-0.109240450 / -0.010315140
solvent_652 / solvent_673,0.30 / 0.70,0.234514520 / 0.048244900
solvent_599 / solvent_799,0.30 / 0.70,0.856415450 / 0.028470050
solvent_499 / solvent_692,0.30 / 0.70,0.707535520 / 0.283538420
solvent_607 / solvent_642,0.30 / 0.70,-0.453534130 / -0.058249330
solvent_709 / solvent_752,0.30 / 0.70,0.347298440 / 0.022767120
solvent_358 / solvent_472,0.30 / 0.70,-0.021467510 / -0.005182590
solvent_140 / solvent_747,0.30 / 0.70,-0.054200570 / -0.034919390
solvent_634 / solvent_659,0.30 / 0.70,-0.156397530 / -0.018755530
solvent_424 / solvent_508,0.30 / 0.70,0.331396290 / 0.188920690
solvent_344 / solvent_586,0.30 / 0.70,-0.135506620 / -0.022422540
solvent_108 / solvent_265,0.30 / 0.70,-0.103778970 / 0.003715180
solvent_35 / solvent_269,0.30 / 0.70,0.143218330 / 0.023218420
solvent_92 / solvent_640,0.30 / 0.70,0.415509840 / 0.068159870
solvent_360 / solvent_836,0.30 / 0.70,-0.080263860 / -0.012465070
solvent_40 / solvent_643,0.30 / 0.70,-2.370720880 / -0.417373700
solvent_542 / solvent_741,0.30 / 0.70,0.260278430 / 0.039069010
solvent_393 / solvent_566,0.30 / 0.70,0.252003380 / 0.125649500
solvent_372 / solvent_604,0.30 / 0.70,0.981295530 / 0.392591970
solvent_7 / solvent_179,0.30 / 0.70,-0.009020420 / -0.001331290
solvent_240 / solvent_568,0.30 / 0.70,-0.145236240 / -0.070985500
solvent_194 / solvent_497,0.30 / 0.70,0.630817330 / 0.050250110
solvent_30 / solvent_88,0.30 / 0.70,0.105480520 / 0.010698610
solvent_82 / solvent_298,0.30 / 0.70,0.469713130 / 0.057068420
solvent_272 / solvent_277,0.30 / 0.70,-0.001696670 / 0.000111210
solvent_398 / solvent_822,0.30 / 0.70,0.043003590 / 0.057983700
solvent_12 / solvent_377,0.30 / 0.70,-0.187866290 / -0.026190140
solvent_112 / solvent_547,0.30 / 0.70,-0.077834180 / -0.028058220
solvent_195 / solvent_686,0.30 / 0.70,-0.034037930 / -0.004257380
solvent_140 / solvent_438,0.30 / 0.70,-0.053733050 / -0.016765510
solvent_204 / solvent_498,0.30 / 0.70,0.633598020 / 0.067510470
solvent_370 / solvent_643,0.30 / 0.70,-0.299095530 / -0.041618350
solvent_313 / solvent_600,0.30 / 0.70,-0.095019990 / -0.008757200
solvent_204 / solvent_217,0.30 / 0.70,1.020301960 / 0.175401360
solvent_307 / solvent_497,0.30 / 0.70,0.329178690 / 0.010520630
solvent_333 / solvent_808,0.30 / 0.70,-0.020067310 / 0.001626670
solvent_77 / solvent_487,0.30 / 0.70,-0.073737300 / -0.009978200
solvent_533 / solvent_762,0.30 / 0.70,-4.562935240 / -0.300494690
solvent_82 / solvent_222,0.30 / 0.70,-0.014757590 / 0.000511390
solvent_473 / solvent_786,0.30 / 0.70,0.146267370 / -0.013029240
solvent_179 / solvent_761,0.30 / 0.70,0.560433090 / 0.100714490
solvent_576 / solvent_693,0.30 / 0.70,-0.003131610 / -0.001323840
solvent_237 / solvent_432,0.30 / 0.70,-0.267231360 / -0.040219980
solvent_16 / solvent_762,0.30 / 0.70,-0.232561390 / -0.013354830
solvent_389 / solvent_455,0.30 / 0.70,-0.034088140 / 0.107671130
solvent_515 / solvent_609,0.30 / 0.70,1.197893340 / 0.221409580
solvent_535 / solvent_732,0.30 / 0.70,0.828943510 / 0.080702880
solvent_115 / solvent_191,0.30 / 0.70,-0.433660870 / -0.059891370
solvent_18 / solvent_411,0.30 / 0.70,0.144096870 / 0.045398250
solvent_462 / solvent_740,0.30 / 0.70,0.301225460 / 0.038941870
solvent_215 / solvent_833,0.30 / 0.70,0.536845910 / 0.138745500
solvent_106 / solvent_340,0.30 / 0.70,0.293683320 / 0.041460850
solvent_315 / solvent_457,0.30 / 0.70,0.230538970 / -0.009403290
solvent_398 / solvent_585,0.30 / 0.70,0.109290520 / 0.049664740
solvent_27 / solvent_359,0.30 / 0.70,-0.304740190 / -0.128360010
solvent_441 / solvent_477,0.30 / 0.70,3.154935800 / 1.189386970
solvent_178 / solvent_648,0.30 / 0.70,-0.190297450 / -0.023157020
solvent_397 / solvent_837,0.30 / 0.70,0.085271750 / 0.002984290
solvent_75 / solvent_314,0.30 / 0.70,0.973356840 / 0.269342410
solvent_321 / solvent_322,0.30 / 0.70,0.253283950 / 0.060619560
solvent_383 / solvent_818,0.30 / 0.70,-0.189774430 / -0.219028950
solvent_169 / solvent_448,0.30 / 0.70,-0.036634670 / -0.004211000
solvent_416 / solvent_558,0.30 / 0.70,0.889896180 / 0.259728180
solvent_336 / solvent_816,0.30 / 0.70,-0.284120340 / -0.107652340
solvent_183 / solvent_611,0.30 / 0.70,0.169864320 / 0.145154640
solvent_731 / solvent_751,0.30 / 0.70,-0.055400450 / 0.252969390
solvent_496 / solvent_745,0.30 / 0.70,-0.052822200 / -0.016156880
solvent_704 / solvent_738,0.30 / 0.70,0.116602840 / 0.020431360
solvent_402 / solvent_663,0.30 / 0.70,0.218835680 / 0.257607960
solvent_521 / solvent_808,0.30 / 0.70,-1.046597610 / -0.136472480
solvent_41 / solvent_513,0.30 / 0.70,-0.006343990 / 0.000769990
solvent_57 / solvent_85,0.30 / 0.70,0.023573630 / 0.007232210
solvent_213 / solvent_768,0.30 / 0.70,-0.024067860 / -0.002803700
solvent_159 / solvent_608,0.30 / 0.70,0.367225660 / 0.184561800
solvent_630 / solvent_637,0.30 / 0.70,0.304415400 / 0.040939240
solvent_44 / solvent_680,0.30 / 0.70,1.130198350 / 0.512698070
solvent_72 / solvent_257,0.30 / 0.70,-0.020157340 / -0.006327100
solvent_298 / solvent_593,0.30 / 0.70,0.397619760 / 0.163284240
solvent_39 / solvent_545,0.30 / 0.70,0.423608360 / 0.061773760
solvent_334 / solvent_411,0.30 / 0.70,0.018667250 / 0.002932260
solvent_357 / solvent_740,0.30 / 0.70,-0.767326670 / -0.079182650
solvent_136 / solvent_556,0.30 / 0.70,-0.170937720 / -0.037002230
solvent_299 / solvent_425,0.30 / 0.70,0.399134230 / 0.091312540
solvent_653 / solvent_678,0.30 / 0.70,0.870746710 / 0.087165400
solvent_92 / solvent_275,0.30 / 0.70,0.234617210 / 0.195590850
solvent_35 / solvent_650,0.30 / 0.70,0.328006960 / 0.070131800
solvent_141 / solvent_723,0.30 / 0.70,-0.291319830 / -0.027049400
solvent_559 / solvent_751,0.30 / 0.70,-2.187658740 / -0.473255070
solvent_240 / solvent_594,0.30 / 0.70,0.155048770 / 0.073161800
solvent_292 / solvent_311,0.30 / 0.70,0.050746770 / 0.049429880
solvent_72 / solvent_253,0.30 / 0.70,-0.010580910 / -0.003142540
solvent_268 / solvent_623,0.30 / 0.70,-0.020048220 / -0.004870150
solvent_611 / solvent_835,0.30 / 0.70,0.244035330 / 0.029179890
solvent_331 / solvent_438,0.30 / 0.70,-0.605567650 / -0.077599710
solvent_373 / solvent_690,0.30 / 0.70,-0.078413800 / -0.011030380
solvent_132 / solvent_191,0.30 / 0.70,-0.955059960 / -0.129310300
solvent_194 / solvent_667,0.30 / 0.70,0.070730020 / 0.000739160
solvent_552 / solvent_660,0.30 / 0.70,0.002010570 / 0.000318370
solvent_476 / solvent_749,0.30 / 0.70,0.522664410 / 0.055187000
solvent_301 / solvent_321,0.30 / 0.70,0.030886900 / 0.012846870
solvent_635 / solvent_843,0.30 / 0.70,-0.232612340 / -0.095220770
solvent_152 / solvent_390,0.30 / 0.70,0.119022200 / 0.059326220
solvent_551 / solvent_707,0.30 / 0.70,1.947308520 / 0.368790820
solvent_478 / solvent_517,0.30 / 0.70,0.267618280 / 0.146570150
solvent_22 / solvent_752,0.30 / 0.70,-0.417146430 / -0.114444490
solvent_342 / solvent_519,0.30 / 0.70,-0.331448670 / -0.125615650
solvent_116 / solvent_634,0.30 / 0.70,-0.015576280 / -0.004438000
solvent_15 / solvent_473,0.30 / 0.70,-0.042973610 / -0.003117520
solvent_483 / solvent_605,0.30 / 0.70,-0.211789370 / -0.082294660
solvent_22 / solvent_627,0.30 / 0.70,-0.490895420 / -0.148913050
solvent_294 / solvent_818,0.30 / 0.70,-0.255516210 / -0.120766440
solvent_351 / solvent_525,0.30 / 0.70,-0.059114230 / -0.011303170
solvent_47 / solvent_541,0.30 / 0.70,0.004553120 / 0.034695720
solvent_24 / solvent_288,0.30 / 0.70,0.526051020 / 0.195688630
solvent_215 / solvent_445,0.30 / 0.70,-0.095961460 / -0.029113210
solvent_636 / solvent_734,0.30 / 0.70,0.064559320 / 0.011141220
solvent_304 / solvent_791,0.30 / 0.70,0.035498240 / 0.004573950
solvent_460 / solvent_465,0.30 / 0.70,0.011115990 / 0.002925070
solvent_126 / solvent_789,0.30 / 0.70,0.033085390 / 0.005365360
solvent_539 / solvent_838,0.30 / 0.70,1.767091930 / 0.188328250
solvent_408 / solvent_672,0.30 / 0.70,0.017970520 / 0.001681180
solvent_53 / solvent_173,0.30 / 0.70,-0.059634710 / -0.008316000
solvent_235 / solvent_245,0.30 / 0.70,0.510141540 / 0.244307410
solvent_597 / solvent_645,0.30 / 0.70,0.668534970 / 0.087120040
solvent_22 / solvent_606,0.30 / 0.70,0.026163720 / 0.005573750
solvent_467 / solvent_790,0.30 / 0.70,-0.134108400 / -0.011547860
solvent_361 / solvent_811,0.30 / 0.70,-0.523907340 / -0.057649800
solvent_82 / solvent_651,0.30 / 0.70,-0.032868720 / -0.005116540
solvent_316 / solvent_365,0.30 / 0.70,-0.714701580 / -0.037564440
solvent_170 / solvent_263,0.30 / 0.70,0.606481250 / 0.051118300
solvent_377 / solvent_641,0.30 / 0.70,0.138766240 / 0.025391870
solvent_96 / solvent_444,0.30 / 0.70,0.039623760 / 0.010207400
solvent_336 / solvent_700,0.30 / 0.70,-0.323753010 / -0.080825520
solvent_88 / solvent_653,0.30 / 0.70,0.027139690 / 0.005004310
solvent_744 / solvent_752,0.30 / 0.70,-0.906698920 / -0.320989770
solvent_568 / solvent_643,0.30 / 0.70,-0.243698470 / -0.017555780
solvent_69 / solvent_605,0.30 / 0.70,-0.118518270 / -0.031931670
solvent_584 / solvent_656,0.30 / 0.70,0.231761280 / 0.020637970
solvent_144 / solvent_206,0.30 / 0.70,0.455110060 / 0.208068310
solvent_100 / solvent_509,0.30 / 0.70,-0.014334650 / -0.016256600
solvent_237 / solvent_374,0.30 / 0.70,0.105852170 / -0.012921800
solvent_477 / solvent_499,0.30 / 0.70,0.654181000 / 0.116932260
solvent_390 / solvent_677,0.30 / 0.70,1.399620000 / 0.452682190
solvent_215 / solvent_789,0.30 / 0.70,0.234343740 / 0.058178280
solvent_296 / solvent_379,0.30 / 0.70,0.104592530 / 0.012127150
solvent_287 / solvent_627,0.30 / 0.70,-0.312677690 / -0.065856560
solvent_362 / solvent_448,0.30 / 0.70,0.240796400 / 0.049375940
solvent_457 / solvent_482,0.30 / 0.70,0.181167870 / 0.030705100
solvent_22 / solvent_397,0.30 / 0.70,0.012099700 / 0.003024140
solvent_235 / solvent_624,0.30 / 0.70,-0.251618620 / -0.025206220
solvent_272 / solvent_487,0.30 / 0.70,-0.372164160 / -0.020913820
solvent_332 / solvent_338,0.30 / 0.70,0.608728520 / 0.054469200
solvent_126 / solvent_253,0.30 / 0.70,0.111388560 / 0.023941190
solvent_102 / solvent_390,0.30 / 0.70,0.373440200 / 0.026353560
solvent_74 / solvent_294,0.30 / 0.70,0.294963240 / 0.074567000
solvent_555 / solvent_641,0.30 / 0.70,0.209679210 / 0.027513830
solvent_772 / solvent_835,0.30 / 0.70,0.111169400 / 0.011760400
solvent_109 / solvent_637,0.30 / 0.70,-1.508405500 / -0.178015430
solvent_172 / solvent_216,0.30 / 0.70,0.065165530 / 0.050138530
solvent_112 / solvent_245,0.30 / 0.70,0.062265620 / 0.021646220
solvent_431 / solvent_675,0.30 / 0.70,0.022756000 / 0.008533500
solvent_87 / solvent_836,0.30 / 0.70,0.459205420 / 0.148058680
solvent_424 / solvent_607,0.30 / 0.70,-0.111925240 / -0.061365110
solvent_174 / solvent_583,0.30 / 0.70,0.008996410 / 0.044221900
solvent_615 / solvent_828,0.30 / 0.70,-0.014404710 / -0.002287850
solvent_111 / solvent_608,0.30 / 0.70,-0.112067950 / -0.039128850
solvent_519 / solvent_667,0.30 / 0.70,-0.165354690 / -0.015215350
solvent_245 / solvent_620,0.30 / 0.70,0.134841700 / 0.015804310
solvent_386 / solvent_666,0.30 / 0.70,1.337804230 / 0.328971250
solvent_113 / solvent_292,0.30 / 0.70,0.093066820 / -0.000158240
solvent_107 / solvent_344,0.30 / 0.70,-0.137996110 / -0.025103380
solvent_786 / solvent_841,0.30 / 0.70,-0.212700900 / 0.009089740
solvent_3 / solvent_750,0.30 / 0.70,-0.497425510 / -0.120616940
solvent_483 / solvent_805,0.30 / 0.70,0.066620400 / 0.009233050
solvent_279 / solvent_470,0.30 / 0.70,-0.324234120 / -0.031541900
solvent_450 / solvent_497,0.30 / 0.70,0.443623200 / 0.016223840
solvent_1 / solvent_229,0.30 / 0.70,0.201742620 / 0.034251050
solvent_242 / solvent_513,0.30 / 0.70,0.544809950 / 0.239566260
solvent_498 / solvent_722,0.30 / 0.70,-0.375485510 / -0.126124280
solvent_228 / solvent_708,0.30 / 0.70,2.649414750 / 0.436518580
solvent_21 / solvent_825,0.30 / 0.70,0.223127410 / 0.027755430
solvent_243 / solvent_511,0.30 / 0.70,0.175763090 / 0.051406500
solvent_93 / solvent_265,0.30 / 0.70,0.431872930 / 0.116738910
solvent_549 / solvent_633,0.30 / 0.70,0.001762400 / -0.000000720
solvent_10 / solvent_205,0.30 / 0.70,0.502640530 / 0.036869700
solvent_737 / solvent_757,0.30 / 0.70,0.699032660 / 0.110309450
solvent_67 / solvent_741,0.30 / 0.70,0.100388430 / -0.004446260
solvent_260 / solvent_276,0.30 / 0.70,-0.034194340 / -0.006737820
solvent_217 / solvent_700,0.30 / 0.70,0.850635860 / 0.253995290
solvent_627 / solvent_664,0.30 / 0.70,0.014831060 / -0.005742780
solvent_445 / solvent_821,0.30 / 0.70,-0.088805470 / -0.010679110
solvent_625 / solvent_722,0.30 / 0.70,0.624951140 / 0.072189210
solvent_348 / solvent_507,0.30 / 0.70,-0.000254220 / -0.000036100
solvent_316 / solvent_618,0.30 / 0.70,-0.082737840 / -0.008636440
solvent_511 / solvent_519,0.30 / 0.70,0.068515960 / 0.010480440
solvent_157 / solvent_232,0.30 / 0.70,0.629539940 / 0.122391670
solvent_348 / solvent_535,0.30 / 0.70,0.773555190 / 0.183864650
solvent_181 / solvent_609,0.30 / 0.70,0.262842950 / 0.104164460
solvent_199 / solvent_457,0.30 / 0.70,0.771226500 / 0.087612900
solvent_49 / solvent_239,0.30 / 0.70,-0.503204780 / -0.141356110
solvent_773 / solvent_838,0.30 / 0.70,0.106260470 / 0.018258470
solvent_91 / solvent_313,0.30 / 0.70,0.483219850 / 0.072726260
solvent_132 / solvent_510,0.30 / 0.70,-0.538448220 / -0.091526720
solvent_139 / solvent_439,0.30 / 0.70,0.958238980 / 0.137484140
solvent_6 / solvent_564,0.30 / 0.70,-0.044446820 / -0.007153960
solvent_253 / solvent_615,0.30 / 0.70,-0.175702790 / -0.026404400
solvent_793 / solvent_822,0.30 / 0.70,0.007943900 / 0.096562430
solvent_497 / solvent_807,0.30 / 0.70,0.285699570 / 0.200595650
solvent_107 / solvent_113,0.30 / 0.70,-0.045771560 / -0.010275190
solvent_611 / solvent_681,0.30 / 0.70,0.161113220 / 0.027032900
solvent_461 / solvent_525,0.30 / 0.70,0.078556940 / 0.018696550
solvent_137 / solvent_614,0.30 / 0.70,0.168675570 / 0.038471670
solvent_403 / solvent_828,0.30 / 0.70,-0.101565980 / -0.027042280
solvent_165 / solvent_771,0.30 / 0.70,-1.287171790 / -0.148955570
solvent_66 / solvent_120,0.30 / 0.70,0.103535120 / -0.000589060
solvent_193 / solvent_383,0.30 / 0.70,0.096608180 / 0.006494080
solvent_614 / solvent_667,0.30 / 0.70,0.399020620 / 0.105192550
solvent_570 / solvent_664,0.30 / 0.70,0.723959370 / 0.473520690
solvent_226 / solvent_504,0.30 / 0.70,-0.023406680 / -0.004521120
solvent_317 / solvent_630,0.30 / 0.70,-0.132758410 / -0.029534700
solvent_275 / solvent_356,0.30 / 0.70,-0.253378610 / -0.035267420
solvent_102 / solvent_557,0.30 / 0.70,0.338125100 / 0.013947560
solvent_477 / solvent_691,0.30 / 0.70,0.597491580 / 0.085722340
solvent_61 / solvent_105,0.30 / 0.70,-0.028900690 / -0.001658970
solvent_63 / solvent_125,0.30 / 0.70,0.112347610 / 0.015994220
solvent_233 / solvent_585,0.30 / 0.70,0.056032930 / 0.009485780
solvent_77 / solvent_501,0.30 / 0.70,0.543122780 / 0.057064740
solvent_2 / solvent_212,0.30 / 0.70,0.051214430 / 0.016385430
solvent_251 / solvent_825,0.30 / 0.70,0.099973990 / 0.027928440
solvent_441 / solvent_695,0.30 / 0.70,1.029682270 / 0.316835390
solvent_92 / solvent_819,0.30 / 0.70,0.341744850 / 0.215941470
solvent_13 / solvent_140,0.30 / 0.70,-0.065816210 / -0.009711870
solvent_183 / solvent_321,0.30 / 0.70,0.231370700 / 0.136326020
solvent_213 / solvent_571,0.30 / 0.70,-0.018620890 / 0.052223060
solvent_177 / solvent_806,0.30 / 0.70,-0.190561890 / -0.060638690
solvent_136 / solvent_348,0.30 / 0.70,0.081128480 / 0.017389530
solvent_311 / solvent_607,0.30 / 0.70,0.035498660 / 0.002498300
solvent_184 / solvent_607,0.30 / 0.70,0.184391570 / 0.030494570
solvent_44 / solvent_192,0.30 / 0.70,0.457093360 / 0.148090130
solvent_239 / solvent_436,0.30 / 0.70,-1.129655790 / -0.123414500
solvent_322 / solvent_608,0.30 / 0.70,0.040836130 / 0.010563850
solvent_301 / solvent_708,0.30 / 0.70,1.866734310 / 0.283162880
solvent_394 / solvent_809,0.30 / 0.70,1.234605790 / 0.147114840
solvent_110 / solvent_240,0.30 / 0.70,0.133295980 / 0.039284270
solvent_448 / solvent_686,0.30 / 0.70,-0.274872200 / -0.043520330
solvent_314 / solvent_757,0.30 / 0.70,-0.686002550 / -0.087615100
solvent_307 / solvent_807,0.30 / 0.70,0.055457260 / 0.006088950
solvent_621 / solvent_837,0.30 / 0.70,-0.001149820 / -0.003088680
solvent_222 / solvent_639,0.30 / 0.70,0.042860230 / 0.002202250
solvent_641 / solvent_841,0.30 / 0.70,0.029665490 / 0.006516510
solvent_351 / solvent_457,0.30 / 0.70,0.580059300 / 0.087317190
solvent_247 / solvent_381,0.30 / 0.70,-0.011913910 / -0.001037740
solvent_157 / solvent_822,0.30 / 0.70,0.038927330 / 0.010116050
solvent_361 / solvent_622,0.30 / 0.70,-0.358150190 / -0.034652400
solvent_552 / solvent_761,0.30 / 0.70,0.124141160 / 0.031906960
solvent_80 / solvent_614,0.30 / 0.70,1.292611730 / 0.282133260
solvent_221 / solvent_617,0.30 / 0.70,0.659299380 / 0.283985060
solvent_239 / solvent_740,0.30 / 0.70,-0.510361330 / -0.080165570
solvent_56 / solvent_107,0.30 / 0.70,-0.018353960 / -0.004342860
solvent_151 / solvent_475,0.30 / 0.70,0.428600520 / 0.070310840
solvent_508 / solvent_578,0.30 / 0.70,0.663535640 / 0.074482350
solvent_54 / solvent_447,0.30 / 0.70,0.997562360 / 0.151983990
