solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_192 / solvent_450 / solvent_501,0.15 / 0.15 / 0.70,298.15,-1.28543381 / -0.02435335 / -0.07847428,cosmo
solvent_330 / solvent_498 / solvent_550,0.15 / 0.15 / 0.70,298.15,0.368408740 / 1.679082240 / 0.109992100,cosmo
solvent_389 / solvent_705 / solvent_773,0.15 / 0.15 / 0.70,298.15,0.020612900 / 0.414209590 / -0.007260780,cosmo
solvent_434 / solvent_751 / solvent_759,0.15 / 0.15 / 0.70,298.15,-0.02875526 / -0.44907537 / -0.02485194,cosmo
solvent_353 / solvent_460 / solvent_103,0.15 / 0.15 / 0.70,298.15,0.025405900 / -0.145160470 / 0.014985010,cosmo
solvent_442 / solvent_729 / solvent_745,0.15 / 0.15 / 0.70,298.15,0.090566450 / 0.465133960 / 0.041071410,cosmo
solvent_144 / solvent_179 / solvent_773,0.15 / 0.15 / 0.70,298.15,-0.16350396 / -0.05518239 / -0.01212705,cosmo
solvent_258 / solvent_716 / solvent_732,0.15 / 0.15 / 0.70,298.15,0.589757070 / 0.542696200 / 0.098014330,cosmo
solvent_316 / solvent_480 / solvent_747,0.15 / 0.15 / 0.70,298.15,-0.42996786 / 0.16092147 / -0.00458679,cosmo
solvent_382 / solvent_524 / solvent_722,0.15 / 0.15 / 0.70,298.15,-2.65927066 / 0.61245858 / -0.0079306,cosmo
solvent_413 / solvent_469 / solvent_489,0.15 / 0.15 / 0.70,298.15,0.549141260 / -0.996536990 / -0.010432570,cosmo
solvent_291 / solvent_306 / solvent_423,0.15 / 0.15 / 0.70,298.15,0.195188060 / 0.174753630 / 0.046521720,cosmo
solvent_560 / solvent_626 / solvent_718,0.15 / 0.15 / 0.70,298.15,0.124327460 / 0.452264930 / 0.009005630,cosmo
solvent_370 / solvent_594 / solvent_70,0.15 / 0.15 / 0.70,298.15,0.060327250 / -4.967107300 / -0.113821630,cosmo
solvent_286 / solvent_396 / solvent_730,0.15 / 0.15 / 0.70,298.15,-1.25591168 / -0.04864994 / -0.14276155,cosmo
solvent_63 / solvent_6 / solvent_671,0.15 / 0.15 / 0.70,298.15,1.135418930 / 0.344226750 / 0.178973580,cosmo
solvent_428 / solvent_656 / solvent_83,0.15 / 0.15 / 0.70,298.15,1.001702370 / -0.129612400 / 0.068061650,cosmo
solvent_408 / solvent_113 / solvent_663,0.15 / 0.15 / 0.70,298.15,-0.37586505 / 1.49409747 / 0.05724122,cosmo
solvent_454 / solvent_471 / solvent_690,0.15 / 0.15 / 0.70,298.15,-0.21033352 / 0.1691104 / 0.00310979,cosmo
solvent_311 / solvent_448 / solvent_470,0.15 / 0.15 / 0.70,298.15,-0.1103811 / -0.01640485 / 0.01203584,cosmo
solvent_312 / solvent_506 / solvent_718,0.15 / 0.15 / 0.70,298.15,0.183453640 / -0.158062230 / 0.000513540,cosmo
solvent_149 / solvent_325 / solvent_560,0.15 / 0.15 / 0.70,298.15,0.628241110 / 0.140930120 / 0.033779930,cosmo
solvent_352 / solvent_32 / solvent_760,0.15 / 0.15 / 0.70,298.15,0.208195170 / -4.830564090 / -0.272342770,cosmo
solvent_501 / solvent_513 / solvent_123,0.15 / 0.15 / 0.70,298.15,0.869907270 / 0.247239750 / 0.124726820,cosmo
solvent_315 / solvent_44 / solvent_726,0.15 / 0.15 / 0.70,298.15,0.173137530 / 1.313496810 / 0.030462180,cosmo
solvent_436 / solvent_562 / solvent_750,0.15 / 0.15 / 0.70,298.15,-0.1670174 / -0.02036255 / -0.01288396,cosmo
solvent_206 / solvent_75 / solvent_652,0.15 / 0.15 / 0.70,298.15,0.615214770 / 2.499161610 / 0.281773250,cosmo
solvent_349 / solvent_734 / solvent_62,0.15 / 0.15 / 0.70,298.15,0.856454060 / -0.556120140 / 0.032961920,cosmo
solvent_321 / solvent_432 / solvent_563,0.15 / 0.15 / 0.70,298.15,0.671547290 / 0.357504420 / 0.120445520,cosmo
solvent_52 / solvent_65 / solvent_689,0.15 / 0.15 / 0.70,298.15,0.920267450 / -0.462052090 / 0.023432620,cosmo
solvent_567 / solvent_568 / solvent_749,0.15 / 0.15 / 0.70,298.15,0.949466110 / 0.316920080 / 0.172664740,cosmo
solvent_285 / solvent_383 / solvent_5,0.15 / 0.15 / 0.70,298.15,1.147760410 / 1.434161710 / 0.339547610,cosmo
solvent_344 / solvent_448 / solvent_493,0.15 / 0.15 / 0.70,298.15,0.839883410 / 0.357158010 / 0.059485180,cosmo
solvent_335 / solvent_8 / solvent_13,0.15 / 0.15 / 0.70,298.15,0.993513860 / -0.134944060 / 0.148938000,cosmo
solvent_138 / solvent_28 / solvent_66,0.15 / 0.15 / 0.70,298.15,0.459534760 / 0.210253020 / 0.000078140,cosmo
solvent_208 / solvent_57 / solvent_577,0.15 / 0.15 / 0.70,298.15,0.009269020 / -0.588435920 / -0.009516430,cosmo
solvent_561 / solvent_602 / solvent_781,0.15 / 0.15 / 0.70,298.15,-0.10322019 / -0.24902997 / -0.0712371,cosmo
solvent_303 / solvent_681 / solvent_776,0.15 / 0.15 / 0.70,298.15,0.055601410 / 0.413823450 / 0.043053410,cosmo
solvent_319 / solvent_539 / solvent_635,0.15 / 0.15 / 0.70,298.15,0.902652870 / 0.559047440 / 0.200284470,cosmo
solvent_298 / solvent_425 / solvent_461,0.15 / 0.15 / 0.70,298.15,0.777837320 / 0.175656490 / 0.087279760,cosmo
solvent_425 / solvent_512 / solvent_546,0.15 / 0.15 / 0.70,298.15,0.690157660 / 0.504506050 / 0.090596930,cosmo
solvent_585 / solvent_594 / solvent_678,0.15 / 0.15 / 0.70,298.15,0.468849750 / -1.731785330 / -0.022326580,cosmo
solvent_228 / solvent_619 / solvent_216,0.15 / 0.15 / 0.70,298.15,1.130360120 / 0.585134360 / 0.063130510,cosmo
solvent_413 / solvent_470 / solvent_117,0.15 / 0.15 / 0.70,298.15,-0.60955161 / 0.1635884 / -0.03706995,cosmo
solvent_352 / solvent_392 / solvent_18,0.15 / 0.15 / 0.70,298.15,-0.15324514 / 0.03425663 / 0.01970657,cosmo
solvent_283 / solvent_509 / solvent_666,0.15 / 0.15 / 0.70,298.15,1.069595120 / 1.623035540 / 0.069836460,cosmo
solvent_604 / solvent_13 / solvent_787,0.15 / 0.15 / 0.70,298.15,-0.45097001 / 0.41748239 / 0.10341417,cosmo
solvent_296 / solvent_74 / solvent_513,0.15 / 0.15 / 0.70,298.15,0.219312800 / 0.539786370 / 0.000732300,cosmo
solvent_32 / solvent_455 / solvent_647,0.15 / 0.15 / 0.70,298.15,0.058124540 / 0.037468570 / 0.007321100,cosmo
solvent_370 / solvent_32 / solvent_671,0.15 / 0.15 / 0.70,298.15,0.247736540 / 1.337269130 / 0.111397920,cosmo
solvent_345 / solvent_364 / solvent_482,0.15 / 0.15 / 0.70,298.15,-1.32073654 / 0.11591337 / -0.02577779,cosmo
solvent_23 / solvent_474 / solvent_638,0.15 / 0.15 / 0.70,298.15,-0.11659277 / -0.02440549 / -0.02960203,cosmo
solvent_305 / solvent_315 / solvent_681,0.15 / 0.15 / 0.70,298.15,0.136512540 / -0.165688050 / 0.008356580,cosmo
solvent_321 / solvent_401 / solvent_438,0.15 / 0.15 / 0.70,298.15,0.675500290 / 0.014708260 / 0.052735280,cosmo
solvent_192 / solvent_383 / solvent_438,0.15 / 0.15 / 0.70,298.15,0.340217380 / -0.468128090 / -0.044703410,cosmo
solvent_351 / solvent_598 / solvent_761,0.15 / 0.15 / 0.70,298.15,0.191308030 / -0.051620420 / 0.025596830,cosmo
solvent_357 / solvent_497 / solvent_13,0.15 / 0.15 / 0.70,298.15,1.039759520 / 1.049335400 / 0.193713190,cosmo
solvent_547 / solvent_95 / solvent_776,0.15 / 0.15 / 0.70,298.15,0.008401140 / 0.041567890 / -0.035697280,cosmo
solvent_362 / solvent_660 / solvent_745,0.15 / 0.15 / 0.70,298.15,-0.03981822 / -0.49577931 / -0.11409154,cosmo
solvent_182 / solvent_93 / solvent_689,0.15 / 0.15 / 0.70,298.15,0.298387580 / 0.423684040 / 0.015885020,cosmo
solvent_314 / solvent_648 / solvent_658,0.15 / 0.15 / 0.70,298.15,0.542695440 / -0.743837000 / 0.010751160,cosmo
solvent_487 / solvent_19 / solvent_790,0.15 / 0.15 / 0.70,298.15,0.047003940 / 0.121516920 / 0.003594380,cosmo
solvent_368 / solvent_459 / solvent_577,0.15 / 0.15 / 0.70,298.15,-0.18166363 / -0.21292341 / -0.03308574,cosmo
solvent_320 / solvent_427 / solvent_1,0.15 / 0.15 / 0.70,298.15,0.901710330 / 0.703310870 / 0.081373980,cosmo
solvent_300 / solvent_74 / solvent_47,0.15 / 0.15 / 0.70,298.15,0.064513920 / -0.117310070 / -0.029297150,cosmo
solvent_553 / solvent_717 / solvent_720,0.15 / 0.15 / 0.70,298.15,0.620314910 / 2.074740380 / 0.218029790,cosmo
solvent_281 / solvent_320 / solvent_389,0.15 / 0.15 / 0.70,298.15,-0.02155238 / 0.36665099 / 0.03000857,cosmo
solvent_379 / solvent_137 / solvent_209,0.15 / 0.15 / 0.70,298.15,-0.28789325 / 2.46843021 / 0.13090239,cosmo
solvent_415 / solvent_535 / solvent_256,0.15 / 0.15 / 0.70,298.15,0.476298910 / 0.661605020 / 0.027044760,cosmo
solvent_321 / solvent_493 / solvent_178,0.15 / 0.15 / 0.70,298.15,0.468349030 / -0.013636980 / 0.033298010,cosmo
solvent_317 / solvent_414 / solvent_726,0.15 / 0.15 / 0.70,298.15,0.402428630 / 0.129608530 / 0.001632870,cosmo
solvent_327 / solvent_539 / solvent_583,0.15 / 0.15 / 0.70,298.15,0.321468050 / -0.015365650 / 0.055124660,cosmo
solvent_401 / solvent_537 / solvent_576,0.15 / 0.15 / 0.70,298.15,0.471643440 / -0.454284920 / 0.019373490,cosmo
solvent_143 / solvent_436 / solvent_111,0.15 / 0.15 / 0.70,298.15,-0.0686446 / 0.28884561 / 0.00870621,cosmo
solvent_151 / solvent_626 / solvent_711,0.15 / 0.15 / 0.70,298.15,1.596359190 / 0.459762910 / 0.287130200,cosmo
solvent_248 / solvent_570 / solvent_765,0.15 / 0.15 / 0.70,298.15,0.252419780 / 0.156768320 / 0.010004860,cosmo
solvent_211 / solvent_456 / solvent_527,0.15 / 0.15 / 0.70,298.15,-0.23250155 / -0.18643265 / -0.01888606,cosmo
solvent_545 / solvent_592 / solvent_659,0.15 / 0.15 / 0.70,298.15,-0.0048236 / 1.89561661 / 0.16724541,cosmo
solvent_273 / solvent_594 / solvent_82,0.15 / 0.15 / 0.70,298.15,-1.752562 / -2.46112676 / 0.08754889,cosmo
solvent_17 / solvent_586 / solvent_714,0.15 / 0.15 / 0.70,298.15,0.261822430 / 1.957724280 / 0.279404670,cosmo
solvent_453 / solvent_71 / solvent_675,0.15 / 0.15 / 0.70,298.15,-0.11713984 / -0.16662766 / 0.01619662,cosmo
solvent_643 / solvent_668 / solvent_736,0.15 / 0.15 / 0.70,298.15,-0.94095302 / -1.04269546 / -0.1742617,cosmo
solvent_20 / solvent_469 / solvent_597,0.15 / 0.15 / 0.70,298.15,1.233539230 / -0.468076920 / 0.065816630,cosmo
solvent_400 / solvent_198 / solvent_612,0.15 / 0.15 / 0.70,298.15,-0.00468808 / -0.58546163 / -0.03522669,cosmo
solvent_570 / solvent_647 / solvent_745,0.15 / 0.15 / 0.70,298.15,0.702457070 / -0.445184610 / -0.068254330,cosmo
solvent_406 / solvent_454 / solvent_248,0.15 / 0.15 / 0.70,298.15,0.026335620 / -0.152671270 / -0.015988410,cosmo
solvent_143 / solvent_438 / solvent_716,0.15 / 0.15 / 0.70,298.15,-0.02188498 / 0.43999554 / 0.0410737,cosmo
solvent_572 / solvent_628 / solvent_645,0.15 / 0.15 / 0.70,298.15,0.133825430 / 0.494762970 / 0.073048240,cosmo
solvent_314 / solvent_550 / solvent_682,0.15 / 0.15 / 0.70,298.15,-0.04144947 / -0.0458315 / 0.00045918,cosmo
solvent_339 / solvent_641 / solvent_674,0.15 / 0.15 / 0.70,298.15,0.369673440 / 0.595208550 / 0.067908840,cosmo
solvent_112 / solvent_536 / solvent_582,0.15 / 0.15 / 0.70,298.15,0.130707070 / 0.184226540 / 0.088359400,cosmo
solvent_365 / solvent_674 / solvent_9,0.15 / 0.15 / 0.70,298.15,0.106245290 / -0.108765400 / 0.004135010,cosmo
solvent_124 / solvent_411 / solvent_756,0.15 / 0.15 / 0.70,298.15,4.130000780 / -1.373353740 / 0.192395820,cosmo
solvent_340 / solvent_4 / solvent_80,0.15 / 0.15 / 0.70,298.15,-1.65440801 / 1.22449831 / -0.03683488,cosmo
solvent_300 / solvent_427 / solvent_544,0.15 / 0.15 / 0.70,298.15,0.041211610 / 0.122109380 / 0.004422410,cosmo
solvent_552 / solvent_704 / solvent_766,0.15 / 0.15 / 0.70,298.15,-0.05488003 / -0.36180175 / -0.01024932,cosmo
solvent_390 / solvent_710 / solvent_780,0.15 / 0.15 / 0.70,298.15,0.884675910 / 0.100160280 / 0.042159590,cosmo
solvent_358 / solvent_604 / solvent_723,0.15 / 0.15 / 0.70,298.15,0.226693550 / -0.663201700 / 0.099424390,cosmo
solvent_501 / solvent_680 / solvent_100,0.15 / 0.15 / 0.70,298.15,-0.65468987 / 0.59543909 / -0.18786047,cosmo
solvent_295 / solvent_577 / solvent_89,0.15 / 0.15 / 0.70,298.15,0.386964960 / 0.757005890 / 0.119969010,cosmo
solvent_206 / solvent_290 / solvent_791,0.15 / 0.15 / 0.70,298.15,0.578281100 / 0.495989830 / 0.016722870,cosmo
solvent_484 / solvent_579 / solvent_609,0.15 / 0.15 / 0.70,298.15,0.052216820 / -0.094434490 / -0.000205410,cosmo
solvent_354 / solvent_562 / solvent_785,0.15 / 0.15 / 0.70,298.15,0.920310220 / -0.107274040 / 0.108033220,cosmo
solvent_410 / solvent_615 / solvent_728,0.15 / 0.15 / 0.70,298.15,-0.04310566 / 1.04633743 / 0.01966135,cosmo
solvent_299 / solvent_651 / solvent_738,0.15 / 0.15 / 0.70,298.15,0.590239270 / 0.487089280 / 0.043725410,cosmo
solvent_671 / solvent_72 / solvent_795,0.15 / 0.15 / 0.70,298.15,2.130225780 / 0.081590090 / 0.006689320,cosmo
solvent_404 / solvent_441 / solvent_86,0.15 / 0.15 / 0.70,298.15,-0.35174827 / 0.03339689 / 0.01634946,cosmo
solvent_381 / solvent_576 / solvent_773,0.15 / 0.15 / 0.70,298.15,0.222873580 / 0.315083110 / 0.020342940,cosmo
solvent_269 / solvent_468 / solvent_609,0.15 / 0.15 / 0.70,298.15,-0.19271462 / 0.53568536 / -0.01339679,cosmo
solvent_343 / solvent_241 / solvent_761,0.15 / 0.15 / 0.70,298.15,-0.09309579 / 0.09110507 / 0.03631498,cosmo
solvent_267 / solvent_44 / solvent_216,0.15 / 0.15 / 0.70,298.15,0.215588670 / 3.357619290 / 0.209241970,cosmo
solvent_471 / solvent_692 / solvent_745,0.15 / 0.15 / 0.70,298.15,-0.23280509 / 0.57514899 / 0.01345061,cosmo
solvent_179 / solvent_623 / solvent_685,0.15 / 0.15 / 0.70,298.15,-0.02617191 / 0.04858434 / -0.00011292,cosmo
solvent_75 / solvent_392 / solvent_400,0.15 / 0.15 / 0.70,298.15,0.888686830 / -0.007136430 / 0.061725340,cosmo
solvent_379 / solvent_466 / solvent_493,0.15 / 0.15 / 0.70,298.15,0.051130800 / 0.040831250 / 0.002973080,cosmo
solvent_443 / solvent_464 / solvent_678,0.15 / 0.15 / 0.70,298.15,-0.16913233 / 0.32591686 / -0.00173066,cosmo
solvent_326 / solvent_398 / solvent_763,0.15 / 0.15 / 0.70,298.15,0.231500600 / 0.964936100 / 0.053921100,cosmo
solvent_262 / solvent_659 / solvent_692,0.15 / 0.15 / 0.70,298.15,-0.10140687 / -0.58325814 / 0.00893116,cosmo
solvent_108 / solvent_129 / solvent_9,0.15 / 0.15 / 0.70,298.15,-0.29368614 / 0.25547771 / -0.0121183,cosmo
solvent_285 / solvent_588 / solvent_760,0.15 / 0.15 / 0.70,298.15,-1.79976977 / 0.41801963 / -0.18486362,cosmo
solvent_403 / solvent_80 / solvent_670,0.15 / 0.15 / 0.70,298.15,0.821850230 / 1.061287860 / 0.339077190,cosmo
solvent_310 / solvent_349 / solvent_779,0.15 / 0.15 / 0.70,298.15,0.057795220 / 0.531388180 / 0.040403950,cosmo
solvent_569 / solvent_778 / solvent_793,0.15 / 0.15 / 0.70,298.15,-0.35807991 / 0.33410728 / 0.02090406,cosmo
solvent_299 / solvent_582 / solvent_779,0.15 / 0.15 / 0.70,298.15,-0.00593988 / 0.12266563 / 0.00061473,cosmo
solvent_397 / solvent_86 / solvent_795,0.15 / 0.15 / 0.70,298.15,-0.5372507 / 0.20808275 / -0.01822292,cosmo
solvent_382 / solvent_577 / solvent_95,0.15 / 0.15 / 0.70,298.15,-0.40581617 / 0.40054306 / 0.03893392,cosmo
solvent_450 / solvent_455 / solvent_248,0.15 / 0.15 / 0.70,298.15,0.064349570 / 0.000053070 / 0.002766540,cosmo
solvent_353 / solvent_574 / solvent_670,0.15 / 0.15 / 0.70,298.15,1.453202750 / 1.252348310 / 0.307612940,cosmo
solvent_463 / solvent_466 / solvent_740,0.15 / 0.15 / 0.70,298.15,-0.13733664 / 0.01095759 / -0.01425746,cosmo
solvent_595 / solvent_689 / solvent_778,0.15 / 0.15 / 0.70,298.15,-3.16757621 / -0.32733958 / -0.09428966,cosmo
solvent_288 / solvent_483 / solvent_551,0.15 / 0.15 / 0.70,298.15,-0.02865668 / -0.27892591 / 0.07508355,cosmo
solvent_470 / solvent_55 / solvent_585,0.15 / 0.15 / 0.70,298.15,0.187180170 / 0.456793470 / 0.079651250,cosmo
solvent_360 / solvent_514 / solvent_199,0.15 / 0.15 / 0.70,298.15,0.681688790 / -0.203235100 / 0.068736110,cosmo
solvent_420 / solvent_486 / solvent_688,0.15 / 0.15 / 0.70,298.15,0.129201390 / -0.063321430 / 0.020667680,cosmo
solvent_472 / solvent_81 / solvent_595,0.15 / 0.15 / 0.70,298.15,-0.050059 / -0.08932662 / -0.01108956,cosmo
solvent_18 / solvent_196 / solvent_774,0.15 / 0.15 / 0.70,298.15,0.193258200 / 2.327174310 / 0.009804310,cosmo
solvent_46 / solvent_160 / solvent_648,0.15 / 0.15 / 0.70,298.15,1.405507960 / 1.000518120 / 0.158604520,cosmo
solvent_405 / solvent_687 / solvent_740,0.15 / 0.15 / 0.70,298.15,-0.08306972 / 0.181752 / 0.00325212,cosmo
solvent_323 / solvent_458 / solvent_565,0.15 / 0.15 / 0.70,298.15,0.545569240 / 0.966674130 / 0.085400900,cosmo
solvent_356 / solvent_382 / solvent_646,0.15 / 0.15 / 0.70,298.15,-0.16060659 / 0.88241148 / 0.19502286,cosmo
solvent_523 / solvent_606 / solvent_758,0.15 / 0.15 / 0.70,298.15,0.085296090 / -0.032042580 / -0.000280460,cosmo
solvent_425 / solvent_651 / solvent_750,0.15 / 0.15 / 0.70,298.15,-0.33633449 / -0.21726549 / -0.03261636,cosmo
solvent_445 / solvent_726 / solvent_748,0.15 / 0.15 / 0.70,298.15,-0.40466764 / 0.50702096 / 0.07357705,cosmo
solvent_144 / solvent_347 / solvent_593,0.15 / 0.15 / 0.70,298.15,0.294569490 / 1.679404940 / 0.211307060,cosmo
solvent_280 / solvent_228 / solvent_681,0.15 / 0.15 / 0.70,298.15,0.022267220 / 0.173804490 / -0.003545350,cosmo
solvent_311 / solvent_359 / solvent_479,0.15 / 0.15 / 0.70,298.15,1.131276090 / 0.132173500 / 0.048199320,cosmo
solvent_370 / solvent_606 / solvent_682,0.15 / 0.15 / 0.70,298.15,-0.04705914 / -0.09181731 / -0.00851262,cosmo
solvent_290 / solvent_50 / solvent_624,0.15 / 0.15 / 0.70,298.15,1.031458660 / 1.173084110 / 0.053455270,cosmo
solvent_473 / solvent_480 / solvent_726,0.15 / 0.15 / 0.70,298.15,0.197065570 / 0.136376630 / 0.008158790,cosmo
solvent_450 / solvent_248 / solvent_47,0.15 / 0.15 / 0.70,298.15,0.444435940 / -0.003210990 / 0.026410100,cosmo
solvent_542 / solvent_256 / solvent_780,0.15 / 0.15 / 0.70,298.15,0.019533340 / -0.133444030 / -0.000348910,cosmo
solvent_324 / solvent_391 / solvent_529,0.15 / 0.15 / 0.70,298.15,0.903378750 / -0.203739050 / 0.021312310,cosmo
solvent_365 / solvent_115 / solvent_726,0.15 / 0.15 / 0.70,298.15,0.543111840 / 0.199479640 / 0.015288080,cosmo
solvent_380 / solvent_512 / solvent_631,0.15 / 0.15 / 0.70,298.15,0.007666700 / 0.698716860 / 0.032105120,cosmo
solvent_230 / solvent_46 / solvent_516,0.15 / 0.15 / 0.70,298.15,0.971239490 / 0.726547960 / 0.151707220,cosmo
solvent_444 / solvent_179 / solvent_645,0.15 / 0.15 / 0.70,298.15,0.246115750 / 0.162110050 / 0.079832220,cosmo
solvent_484 / solvent_585 / solvent_707,0.15 / 0.15 / 0.70,298.15,-0.02781893 / 0.21295659 / 0.00364592,cosmo
solvent_107 / solvent_591 / solvent_624,0.15 / 0.15 / 0.70,298.15,-0.07696245 / -0.04117123 / -0.00421879,cosmo
solvent_449 / solvent_494 / solvent_698,0.15 / 0.15 / 0.70,298.15,0.412943990 / -0.055297980 / 0.007302050,cosmo
solvent_74 / solvent_426 / solvent_666,0.15 / 0.15 / 0.70,298.15,0.812448180 / 0.186748590 / 0.102471700,cosmo
solvent_485 / solvent_521 / solvent_714,0.15 / 0.15 / 0.70,298.15,-1.0207605 / 0.90454112 / 0.23234891,cosmo
solvent_480 / solvent_107 / solvent_495,0.15 / 0.15 / 0.70,298.15,-0.04354234 / -0.0245836 / -0.00550895,cosmo
solvent_316 / solvent_494 / solvent_536,0.15 / 0.15 / 0.70,298.15,-0.01052576 / 0.43976308 / 0.06145562,cosmo
solvent_453 / solvent_160 / solvent_475,0.15 / 0.15 / 0.70,298.15,-0.09830282 / 0.91379681 / 0.10288624,cosmo
solvent_485 / solvent_545 / solvent_241,0.15 / 0.15 / 0.70,298.15,0.073935360 / 0.020701530 / 0.001789080,cosmo
solvent_84 / solvent_162 / solvent_93,0.15 / 0.15 / 0.70,298.15,1.677087620 / 0.342396250 / 0.113550840,cosmo
solvent_524 / solvent_248 / solvent_658,0.15 / 0.15 / 0.70,298.15,-1.34217919 / 0.18046454 / -0.08427697,cosmo
solvent_208 / solvent_447 / solvent_118,0.15 / 0.15 / 0.70,298.15,0.537563200 / -0.370222220 / 0.014127060,cosmo
solvent_267 / solvent_441 / solvent_241,0.15 / 0.15 / 0.70,298.15,-0.47466929 / -0.04559703 / -0.01139259,cosmo
solvent_179 / solvent_632 / solvent_769,0.15 / 0.15 / 0.70,298.15,0.178106960 / -0.046042020 / 0.003812240,cosmo
solvent_326 / solvent_360 / solvent_791,0.15 / 0.15 / 0.70,298.15,-0.00978348 / 0.74339682 / 0.03070964,cosmo
solvent_506 / solvent_522 / solvent_724,0.15 / 0.15 / 0.70,298.15,0.166198720 / 0.506368160 / 0.042316060,cosmo
solvent_371 / solvent_491 / solvent_717,0.15 / 0.15 / 0.70,298.15,-0.05664852 / 0.66689672 / 0.02380401,cosmo
solvent_97 / solvent_600 / solvent_763,0.15 / 0.15 / 0.70,298.15,0.340542830 / 0.155938300 / 0.025766170,cosmo
solvent_584 / solvent_751 / solvent_764,0.15 / 0.15 / 0.70,298.15,0.187758510 / 0.003570100 / -0.007282020,cosmo
solvent_458 / solvent_556 / solvent_734,0.15 / 0.15 / 0.70,298.15,-0.33461597 / -0.01914301 / -0.06545244,cosmo
solvent_271 / solvent_654 / solvent_711,0.15 / 0.15 / 0.70,298.15,1.227915240 / 2.350266350 / 0.178654870,cosmo
solvent_298 / solvent_322 / solvent_462,0.15 / 0.15 / 0.70,298.15,0.591109230 / 0.023417680 / 0.025024910,cosmo
solvent_352 / solvent_419 / solvent_612,0.15 / 0.15 / 0.70,298.15,-0.4676182 / 1.17670367 / 0.03969408,cosmo
solvent_553 / solvent_577 / solvent_791,0.15 / 0.15 / 0.70,298.15,-0.07968921 / 0.09235211 / 0.00307383,cosmo
solvent_276 / solvent_521 / solvent_710,0.15 / 0.15 / 0.70,298.15,-0.9457681 / -0.00331233 / 0.32886116,cosmo
solvent_249 / solvent_615 / solvent_650,0.15 / 0.15 / 0.70,298.15,0.053867360 / 0.575876820 / 0.140877270,cosmo
solvent_363 / solvent_685 / solvent_100,0.15 / 0.15 / 0.70,298.15,0.431359060 / 0.687243620 / 0.072901930,cosmo
solvent_373 / solvent_481 / solvent_507,0.15 / 0.15 / 0.70,298.15,-0.01423529 / 0.28747954 / -0.01130396,cosmo
solvent_300 / solvent_366 / solvent_730,0.15 / 0.15 / 0.70,298.15,0.066984930 / 0.015342390 / -0.005117760,cosmo
solvent_57 / solvent_495 / solvent_523,0.15 / 0.15 / 0.70,298.15,-0.6227545 / 0.02443753 / 0.01806592,cosmo
solvent_371 / solvent_632 / solvent_765,0.15 / 0.15 / 0.70,298.15,0.205331070 / 0.242455680 / 0.039098920,cosmo
solvent_519 / solvent_52 / solvent_753,0.15 / 0.15 / 0.70,298.15,-3.0127477 / -0.39217559 / 0.11670544,cosmo
solvent_304 / solvent_440 / solvent_635,0.15 / 0.15 / 0.70,298.15,0.745593120 / 1.007140610 / 0.460870460,cosmo
solvent_488 / solvent_549 / solvent_702,0.15 / 0.15 / 0.70,298.15,-0.09678552 / -0.07111944 / -0.01573297,cosmo
solvent_293 / solvent_97 / solvent_323,0.15 / 0.15 / 0.70,298.15,1.671764150 / 0.281465130 / 0.188786540,cosmo
solvent_306 / solvent_211 / solvent_82,0.15 / 0.15 / 0.70,298.15,-0.02457996 / -0.0608018 / -0.01840708,cosmo
solvent_405 / solvent_480 / solvent_652,0.15 / 0.15 / 0.70,298.15,0.528055700 / 0.404136970 / 0.096613190,cosmo
solvent_23 / solvent_149 / solvent_598,0.15 / 0.15 / 0.70,298.15,-0.46018466 / -0.86772704 / -0.08539283,cosmo
solvent_399 / solvent_590 / solvent_772,0.15 / 0.15 / 0.70,298.15,0.228201650 / 0.049512240 / 0.014974900,cosmo
solvent_275 / solvent_322 / solvent_666,0.15 / 0.15 / 0.70,298.15,0.117331830 / -2.052238520 / -0.028706940,cosmo
solvent_437 / solvent_598 / solvent_680,0.15 / 0.15 / 0.70,298.15,-0.19784876 / 0.21478946 / 0.00161146,cosmo
