solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_379 / solvent_541,0.50 / 0.50,298.15,-0.001494 / -0.01296595,cosmo
solvent_313 / solvent_407,0.50 / 0.50,298.15,0.039996090 / 0.027772050,cosmo
solvent_636 / solvent_751,0.50 / 0.50,298.15,-0.27598482 / -0.42401976,cosmo
solvent_495 / solvent_601,0.50 / 0.50,298.15,0.008598040 / 0.021100170,cosmo
solvent_491 / solvent_40,0.50 / 0.50,298.15,-0.00776727 / -0.02827541,cosmo
solvent_371 / solvent_495,0.50 / 0.50,298.15,-0.08190611 / -0.00520247,cosmo
solvent_610 / solvent_7,0.50 / 0.50,298.15,0.127507570 / 0.107059440,cosmo
solvent_520 / solvent_623,0.50 / 0.50,298.15,0.078871950 / 0.065833830,cosmo
solvent_363 / solvent_661,0.50 / 0.50,298.15,0.391629890 / 0.278372000,cosmo
solvent_532 / solvent_607,0.50 / 0.50,298.15,-0.77206411 / -2.008665,cosmo
solvent_716 / solvent_719,0.50 / 0.50,298.15,0.030939650 / 0.066450780,cosmo
solvent_426 / solvent_582,0.50 / 0.50,298.15,0.027758780 / 0.116625810,cosmo
solvent_457 / solvent_688,0.50 / 0.50,298.15,-0.02458566 / -0.01636269,cosmo
solvent_758 / solvent_788,0.50 / 0.50,298.15,-0.03716625 / 0.07520843,cosmo
solvent_750 / solvent_796,0.50 / 0.50,298.15,0.394667010 / 0.705799900,cosmo
solvent_433 / solvent_489,0.50 / 0.50,298.15,0.080545140 / 0.045177650,cosmo
solvent_586 / solvent_731,0.50 / 0.50,298.15,0.405427000 / 0.264222240,cosmo
solvent_440 / solvent_490,0.50 / 0.50,298.15,-0.00958542 / -0.00352993,cosmo
solvent_57 / solvent_647,0.50 / 0.50,298.15,-0.19406541 / -0.07980996,cosmo
solvent_273 / solvent_481,0.50 / 0.50,298.15,0.085904780 / 0.120245230,cosmo
solvent_488 / solvent_740,0.50 / 0.50,298.15,-0.5178052 / -0.68746375,cosmo
solvent_407 / solvent_588,0.50 / 0.50,298.15,-0.01912175 / -0.05437352,cosmo
solvent_406 / solvent_563,0.50 / 0.50,298.15,0.228186380 / 0.216950360,cosmo
solvent_492 / solvent_790,0.50 / 0.50,298.15,0.252952530 / 0.253670740,cosmo
solvent_386 / solvent_489,0.50 / 0.50,298.15,0.470591920 / 0.297405090,cosmo
solvent_742 / solvent_62,0.50 / 0.50,298.15,0.576836310 / 0.657377290,cosmo
solvent_466 / solvent_51,0.50 / 0.50,298.15,0.012018270 / 0.014497630,cosmo
solvent_376 / solvent_237,0.50 / 0.50,298.15,0.171239970 / 0.080903340,cosmo
solvent_520 / solvent_763,0.50 / 0.50,298.15,0.498570140 / 0.181322490,cosmo
solvent_282 / solvent_289,0.50 / 0.50,298.15,0.001316910 / 0.000869660,cosmo
solvent_18 / solvent_631,0.50 / 0.50,298.15,0.034322150 / 0.072382670,cosmo
solvent_634 / solvent_725,0.50 / 0.50,298.15,0.039362850 / 0.023410730,cosmo
solvent_12 / solvent_757,0.50 / 0.50,298.15,-0.06702346 / -0.05850051,cosmo
solvent_172 / solvent_764,0.50 / 0.50,298.15,-1.39878645 / -0.63293234,cosmo
solvent_332 / solvent_248,0.50 / 0.50,298.15,-0.04414743 / -0.05254128,cosmo
solvent_459 / solvent_765,0.50 / 0.50,298.15,-0.10849748 / -0.08855585,cosmo
solvent_286 / solvent_668,0.50 / 0.50,298.15,-0.80618139 / -0.78073972,cosmo
solvent_741 / solvent_773,0.50 / 0.50,298.15,-0.35739562 / -0.22149364,cosmo
solvent_348 / solvent_774,0.50 / 0.50,298.15,-0.01516421 / -0.02023416,cosmo
solvent_74 / solvent_569,0.50 / 0.50,298.15,0.035115140 / 0.011051320,cosmo
solvent_406 / solvent_690,0.50 / 0.50,298.15,0.046190250 / 0.047855870,cosmo
solvent_315 / solvent_421,0.50 / 0.50,298.15,0.153861140 / 0.250539250,cosmo
solvent_597 / solvent_719,0.50 / 0.50,298.15,0.048082110 / 0.212858780,cosmo
solvent_352 / solvent_675,0.50 / 0.50,298.15,-0.05394503 / 0.02698331,cosmo
solvent_301 / solvent_693,0.50 / 0.50,298.15,-0.04382159 / -0.02212702,cosmo
solvent_182 / solvent_375,0.50 / 0.50,298.15,0.265592780 / 0.105147940,cosmo
solvent_261 / solvent_119,0.50 / 0.50,298.15,-0.28499878 / 0.05071211,cosmo
solvent_346 / solvent_746,0.50 / 0.50,298.15,-0.24461174 / -0.14421815,cosmo
solvent_412 / solvent_792,0.50 / 0.50,298.15,0.048497230 / 0.093259350,cosmo
solvent_406 / solvent_469,0.50 / 0.50,298.15,-0.25692744 / -0.39991937,cosmo
solvent_47 / solvent_734,0.50 / 0.50,298.15,-0.34646809 / -0.60745544,cosmo
solvent_330 / solvent_588,0.50 / 0.50,298.15,0.020509970 / 0.034053270,cosmo
solvent_408 / solvent_42,0.50 / 0.50,298.15,0.070923270 / 0.038266920,cosmo
solvent_162 / solvent_753,0.50 / 0.50,298.15,0.638962790 / 0.527894530,cosmo
solvent_380 / solvent_651,0.50 / 0.50,298.15,0.015503600 / 0.046304090,cosmo
solvent_353 / solvent_54,0.50 / 0.50,298.15,0.250665410 / 0.245683300,cosmo
solvent_647 / solvent_719,0.50 / 0.50,298.15,-0.13099611 / -0.17994946,cosmo
solvent_485 / solvent_71,0.50 / 0.50,298.15,-0.02906363 / -0.00128375,cosmo
solvent_498 / solvent_595,0.50 / 0.50,298.15,0.131857800 / -0.186322440,cosmo
solvent_80 / solvent_663,0.50 / 0.50,298.15,0.061876860 / 0.035182950,cosmo
solvent_113 / solvent_548,0.50 / 0.50,298.15,0.344411310 / 0.430015120,cosmo
solvent_112 / solvent_668,0.50 / 0.50,298.15,-0.01048426 / 0.00086175,cosmo
solvent_587 / solvent_92,0.50 / 0.50,298.15,0.802205850 / 0.436377980,cosmo
solvent_589 / solvent_251,0.50 / 0.50,298.15,0.436184190 / 0.715159320,cosmo
solvent_607 / solvent_646,0.50 / 0.50,298.15,0.125593570 / 0.211617490,cosmo
solvent_576 / solvent_635,0.50 / 0.50,298.15,-0.7524831 / -0.3030651,cosmo
solvent_687 / solvent_758,0.50 / 0.50,298.15,0.041268600 / 0.048879240,cosmo
solvent_507 / solvent_682,0.50 / 0.50,298.15,0.106265570 / 0.329182980,cosmo
solvent_342 / solvent_47,0.50 / 0.50,298.15,0.003288010 / -0.013119080,cosmo
solvent_310 / solvent_23,0.50 / 0.50,298.15,0.352174500 / 0.232082200,cosmo
solvent_322 / solvent_618,0.50 / 0.50,298.15,-0.75761909 / -0.6889657,cosmo
solvent_268 / solvent_698,0.50 / 0.50,298.15,0.157061750 / 0.178634200,cosmo
solvent_262 / solvent_456,0.50 / 0.50,298.15,-0.0495337 / -0.05504666,cosmo
solvent_213 / solvent_370,0.50 / 0.50,298.15,-0.04377575 / -0.07113182,cosmo
solvent_636 / solvent_676,0.50 / 0.50,298.15,-0.90640336 / -0.67575901,cosmo
solvent_435 / solvent_256,0.50 / 0.50,298.15,-0.03711615 / -0.07152525,cosmo
solvent_702 / solvent_757,0.50 / 0.50,298.15,-0.09296354 / -0.07638876,cosmo
solvent_23 / solvent_237,0.50 / 0.50,298.15,0.007567600 / 0.000859430,cosmo
solvent_489 / solvent_581,0.50 / 0.50,298.15,0.218765470 / 0.283271930,cosmo
solvent_660 / solvent_696,0.50 / 0.50,298.15,-0.11673025 / -0.17574681,cosmo
solvent_612 / solvent_660,0.50 / 0.50,298.15,0.034303160 / 0.026750030,cosmo
solvent_400 / solvent_757,0.50 / 0.50,298.15,-0.01722627 / -0.00995572,cosmo
solvent_249 / solvent_671,0.50 / 0.50,298.15,0.167456470 / 0.141579950,cosmo
solvent_312 / solvent_191,0.50 / 0.50,298.15,0.013258730 / 0.008710380,cosmo
solvent_319 / solvent_228,0.50 / 0.50,298.15,0.189218330 / 0.271923500,cosmo
solvent_359 / solvent_554,0.50 / 0.50,298.15,0.095890550 / 0.091204170,cosmo
solvent_370 / solvent_697,0.50 / 0.50,298.15,-0.00386305 / -0.00402531,cosmo
solvent_668 / solvent_777,0.50 / 0.50,298.15,-0.01371691 / -0.02235754,cosmo
solvent_418 / solvent_774,0.50 / 0.50,298.15,0.055052580 / 0.034935710,cosmo
solvent_382 / solvent_380,0.50 / 0.50,298.15,0.080586590 / 0.149733130,cosmo
solvent_380 / solvent_436,0.50 / 0.50,298.15,0.101372860 / 0.111621720,cosmo
solvent_337 / solvent_196,0.50 / 0.50,298.15,0.342371700 / 1.176821780,cosmo
solvent_447 / solvent_573,0.50 / 0.50,298.15,-0.19376455 / -0.10062821,cosmo
solvent_102 / solvent_357,0.50 / 0.50,298.15,0.005949260 / 0.006174800,cosmo
solvent_369 / solvent_499,0.50 / 0.50,298.15,-0.14620127 / -0.06308691,cosmo
solvent_617 / solvent_714,0.50 / 0.50,298.15,-0.01483149 / -0.02390453,cosmo
solvent_312 / solvent_784,0.50 / 0.50,298.15,0.200985600 / 0.132611730,cosmo
solvent_359 / solvent_727,0.50 / 0.50,298.15,0.190188130 / 0.139297890,cosmo
solvent_338 / solvent_521,0.50 / 0.50,298.15,0.251469260 / 0.020857060,cosmo
solvent_51 / solvent_635,0.50 / 0.50,298.15,0.209560710 / 0.288207720,cosmo
solvent_402 / solvent_787,0.50 / 0.50,298.15,-0.00227789 / 0.00627207,cosmo
solvent_75 / solvent_172,0.50 / 0.50,298.15,-0.30737174 / -0.52913207,cosmo
solvent_26 / solvent_586,0.50 / 0.50,298.15,-0.05721702 / -0.07135816,cosmo
solvent_308 / solvent_512,0.50 / 0.50,298.15,0.030230970 / 0.000768780,cosmo
solvent_339 / solvent_579,0.50 / 0.50,298.15,0.005580660 / 0.015043160,cosmo
solvent_32 / solvent_744,0.50 / 0.50,298.15,-0.19377346 / -0.17659765,cosmo
solvent_383 / solvent_671,0.50 / 0.50,298.15,0.786996480 / 0.916454010,cosmo
solvent_262 / solvent_459,0.50 / 0.50,298.15,0.077703420 / 0.041369590,cosmo
solvent_411 / solvent_42,0.50 / 0.50,298.15,0.895980710 / 0.855544370,cosmo
solvent_699 / solvent_794,0.50 / 0.50,298.15,0.040846720 / -0.000811060,cosmo
solvent_515 / solvent_582,0.50 / 0.50,298.15,-0.04918057 / -0.04964522,cosmo
solvent_237 / solvent_618,0.50 / 0.50,298.15,-0.05934822 / -0.02345909,cosmo
solvent_298 / solvent_758,0.50 / 0.50,298.15,0.030257950 / 0.032584770,cosmo
solvent_334 / solvent_172,0.50 / 0.50,298.15,-0.03121807 / -0.04751593,cosmo
solvent_329 / solvent_662,0.50 / 0.50,298.15,-0.21231837 / -0.10085051,cosmo
solvent_330 / solvent_479,0.50 / 0.50,298.15,0.099988020 / 0.259484380,cosmo
solvent_447 / solvent_690,0.50 / 0.50,298.15,-0.01753304 / -0.01086009,cosmo
solvent_609 / solvent_614,0.50 / 0.50,298.15,-0.11355648 / -0.38566279,cosmo
solvent_330 / solvent_782,0.50 / 0.50,298.15,0.061913890 / 0.085597990,cosmo
solvent_383 / solvent_489,0.50 / 0.50,298.15,0.213699010 / 0.139139690,cosmo
solvent_699 / solvent_793,0.50 / 0.50,298.15,0.001196910 / 0.007422510,cosmo
solvent_511 / solvent_786,0.50 / 0.50,298.15,0.003760340 / 0.002582160,cosmo
solvent_91 / solvent_622,0.50 / 0.50,298.15,0.055530290 / 0.016580980,cosmo
solvent_280 / solvent_567,0.50 / 0.50,298.15,-0.11939085 / -0.06793201,cosmo
solvent_495 / solvent_783,0.50 / 0.50,298.15,-0.00475759 / -0.00346939,cosmo
solvent_440 / solvent_136,0.50 / 0.50,298.15,0.138281860 / 0.361889720,cosmo
solvent_536 / solvent_558,0.50 / 0.50,298.15,0.061904550 / 0.040343580,cosmo
solvent_591 / solvent_56,0.50 / 0.50,298.15,-0.02831484 / -0.043419,cosmo
solvent_282 / solvent_587,0.50 / 0.50,298.15,0.121944600 / 0.249658630,cosmo
solvent_78 / solvent_746,0.50 / 0.50,298.15,-0.15463111 / -0.09653853,cosmo
solvent_395 / solvent_554,0.50 / 0.50,298.15,0.010195900 / 0.032731820,cosmo
solvent_261 / solvent_341,0.50 / 0.50,298.15,0.021388690 / 0.021687010,cosmo
solvent_705 / solvent_16,0.50 / 0.50,298.15,1.239597080 / 2.101787350,cosmo
solvent_551 / solvent_229,0.50 / 0.50,298.15,0.146764570 / 0.122593370,cosmo
solvent_270 / solvent_161,0.50 / 0.50,298.15,-0.21613802 / -0.13383025,cosmo
solvent_517 / solvent_203,0.50 / 0.50,298.15,-0.00315479 / -0.00293043,cosmo
solvent_18 / solvent_458,0.50 / 0.50,298.15,0.010644310 / 0.016968410,cosmo
solvent_598 / solvent_781,0.50 / 0.50,298.15,0.005279840 / 0.019582910,cosmo
solvent_65 / solvent_534,0.50 / 0.50,298.15,-0.04350502 / -0.05695566,cosmo
solvent_599 / solvent_47,0.50 / 0.50,298.15,-0.0000884 / -0.01470091,cosmo
solvent_364 / solvent_198,0.50 / 0.50,298.15,0.012192030 / -0.012311190,cosmo
solvent_390 / solvent_547,0.50 / 0.50,298.15,0.136898810 / 0.365951260,cosmo
solvent_284 / solvent_423,0.50 / 0.50,298.15,0.021705870 / 0.013690490,cosmo
solvent_369 / solvent_136,0.50 / 0.50,298.15,0.130398470 / 0.166772510,cosmo
solvent_297 / solvent_796,0.50 / 0.50,298.15,0.362091160 / 0.584455450,cosmo
solvent_688 / solvent_784,0.50 / 0.50,298.15,0.239308670 / 0.230531230,cosmo
solvent_322 / solvent_612,0.50 / 0.50,298.15,-0.52045895 / -0.43779417,cosmo
solvent_380 / solvent_599,0.50 / 0.50,298.15,0.170147790 / 0.190213380,cosmo
solvent_444 / solvent_769,0.50 / 0.50,298.15,-0.05669386 / -0.03400394,cosmo
solvent_405 / solvent_407,0.50 / 0.50,298.15,-0.06252412 / -0.05591863,cosmo
solvent_371 / solvent_629,0.50 / 0.50,298.15,0.018097780 / 0.027932740,cosmo
solvent_286 / solvent_443,0.50 / 0.50,298.15,0.301814020 / 0.583752780,cosmo
solvent_408 / solvent_428,0.50 / 0.50,298.15,0.102796330 / 0.160976750,cosmo
solvent_123 / solvent_191,0.50 / 0.50,298.15,0.082531380 / 0.101366610,cosmo
solvent_230 / solvent_623,0.50 / 0.50,298.15,0.088253050 / 0.150162200,cosmo
solvent_75 / solvent_439,0.50 / 0.50,298.15,0.299873150 / 0.366275700,cosmo
solvent_138 / solvent_11,0.50 / 0.50,298.15,0.201668420 / 0.198771740,cosmo
solvent_345 / solvent_543,0.50 / 0.50,298.15,-0.0272242 / -0.05911645,cosmo
solvent_15 / solvent_633,0.50 / 0.50,298.15,-0.02252274 / -0.01907985,cosmo
solvent_34 / solvent_773,0.50 / 0.50,298.15,0.001685360 / -0.012127370,cosmo
solvent_276 / solvent_492,0.50 / 0.50,298.15,-0.53453472 / -0.56793352,cosmo
solvent_435 / solvent_65,0.50 / 0.50,298.15,-0.03000847 / -0.03209772,cosmo
solvent_228 / solvent_665,0.50 / 0.50,298.15,-0.1694266 / -0.12815626,cosmo
solvent_558 / solvent_666,0.50 / 0.50,298.15,0.087408730 / 0.099143100,cosmo
solvent_304 / solvent_689,0.50 / 0.50,298.15,0.370257870 / 0.185621290,cosmo
solvent_406 / solvent_473,0.50 / 0.50,298.15,0.073929710 / 0.043606100,cosmo
solvent_386 / solvent_732,0.50 / 0.50,298.15,0.286496510 / 0.153370920,cosmo
solvent_371 / solvent_399,0.50 / 0.50,298.15,0.019818070 / 0.016177010,cosmo
solvent_236 / solvent_682,0.50 / 0.50,298.15,0.476848420 / 0.942930580,cosmo
solvent_322 / solvent_656,0.50 / 0.50,298.15,-1.43150033 / -0.75569593,cosmo
solvent_501 / solvent_78,0.50 / 0.50,298.15,-0.12126823 / -0.17597591,cosmo
solvent_490 / solvent_563,0.50 / 0.50,298.15,0.405106980 / 1.094425880,cosmo
solvent_284 / solvent_528,0.50 / 0.50,298.15,0.271347620 / 0.159055480,cosmo
solvent_330 / solvent_491,0.50 / 0.50,298.15,-0.03491643 / -0.04077879,cosmo
solvent_436 / solvent_30,0.50 / 0.50,298.15,0.145389040 / 0.145419140,cosmo
solvent_375 / solvent_381,0.50 / 0.50,298.15,-0.57036798 / -0.35782571,cosmo
solvent_327 / solvent_551,0.50 / 0.50,298.15,0.048949670 / 0.094668280,cosmo
solvent_337 / solvent_726,0.50 / 0.50,298.15,0.179912120 / 0.028166620,cosmo
solvent_56 / solvent_229,0.50 / 0.50,298.15,0.183418880 / 0.113349110,cosmo
solvent_503 / solvent_1,0.50 / 0.50,298.15,-0.03119561 / 0.01106,cosmo
solvent_683 / solvent_793,0.50 / 0.50,298.15,0.031006910 / 0.045985410,cosmo
solvent_4 / solvent_691,0.50 / 0.50,298.15,0.068314400 / 0.051964280,cosmo
solvent_566 / solvent_591,0.50 / 0.50,298.15,0.009250280 / 0.011107900,cosmo
solvent_362 / solvent_588,0.50 / 0.50,298.15,-0.07453102 / -0.09186941,cosmo
solvent_427 / solvent_764,0.50 / 0.50,298.15,0.182950150 / 0.069317300,cosmo
solvent_477 / solvent_103,0.50 / 0.50,298.15,-0.04873058 / -0.05140688,cosmo
solvent_44 / solvent_789,0.50 / 0.50,298.15,0.005721890 / 0.016127640,cosmo
solvent_653 / solvent_757,0.50 / 0.50,298.15,-0.00520507 / -0.00546374,cosmo
solvent_203 / solvent_752,0.50 / 0.50,298.15,-0.1833205 / -0.1763313,cosmo
solvent_562 / solvent_614,0.50 / 0.50,298.15,-0.04668608 / -0.0742285,cosmo
solvent_51 / solvent_741,0.50 / 0.50,298.15,0.185719160 / 0.011541490,cosmo
solvent_134 / solvent_366,0.50 / 0.50,298.15,0.117243530 / 0.104661740,cosmo
solvent_456 / solvent_168,0.50 / 0.50,298.15,-0.12014143 / -0.12248168,cosmo
solvent_241 / solvent_674,0.50 / 0.50,298.15,-0.01303139 / -0.02413917,cosmo
solvent_507 / solvent_686,0.50 / 0.50,298.15,0.088728300 / 0.281485270,cosmo
solvent_437 / solvent_164,0.50 / 0.50,298.15,0.303736400 / 0.150824560,cosmo
solvent_347 / solvent_735,0.50 / 0.50,298.15,0.010548460 / -0.000473580,cosmo
solvent_491 / solvent_707,0.50 / 0.50,298.15,0.234590540 / 0.228059460,cosmo
solvent_549 / solvent_747,0.50 / 0.50,298.15,-0.01711023 / -0.00940355,cosmo
solvent_112 / solvent_630,0.50 / 0.50,298.15,0.027711890 / 0.011844750,cosmo
solvent_364 / solvent_407,0.50 / 0.50,298.15,-0.03397452 / -0.01886475,cosmo
solvent_556 / solvent_787,0.50 / 0.50,298.15,0.051056140 / 0.041621630,cosmo
solvent_248 / solvent_697,0.50 / 0.50,298.15,-0.03222898 / -0.02188815,cosmo
solvent_357 / solvent_198,0.50 / 0.50,298.15,0.289405570 / 0.225835380,cosmo
solvent_478 / solvent_764,0.50 / 0.50,298.15,0.659903180 / 0.315700220,cosmo
solvent_399 / solvent_572,0.50 / 0.50,298.15,-0.11146233 / -0.08532929,cosmo
solvent_474 / solvent_519,0.50 / 0.50,298.15,0.045900870 / 0.094340500,cosmo
solvent_494 / solvent_7,0.50 / 0.50,298.15,0.069926760 / 0.084828760,cosmo
solvent_42 / solvent_747,0.50 / 0.50,298.15,-0.08843698 / -0.12075577,cosmo
solvent_346 / solvent_95,0.50 / 0.50,298.15,-0.32931018 / -0.09686635,cosmo
solvent_30 / solvent_645,0.50 / 0.50,298.15,-0.01176818 / -0.01791221,cosmo
solvent_322 / solvent_726,0.50 / 0.50,298.15,-0.6393655 / -0.43625835,cosmo
solvent_38 / solvent_673,0.50 / 0.50,298.15,0.420908940 / 0.404790270,cosmo
solvent_345 / solvent_249,0.50 / 0.50,298.15,-0.47691959 / -0.40533684,cosmo
solvent_98 / solvent_498,0.50 / 0.50,298.15,0.972402260 / 0.489125550,cosmo
solvent_418 / solvent_549,0.50 / 0.50,298.15,0.091250200 / 0.039782680,cosmo
solvent_546 / solvent_716,0.50 / 0.50,298.15,0.386148470 / 0.407775430,cosmo
solvent_446 / solvent_718,0.50 / 0.50,298.15,-0.09552533 / -0.05308967,cosmo
solvent_447 / solvent_661,0.50 / 0.50,298.15,-0.29791694 / -0.20090725,cosmo
solvent_523 / solvent_88,0.50 / 0.50,298.15,-0.02733666 / -0.03257365,cosmo
solvent_578 / solvent_89,0.50 / 0.50,298.15,0.290529500 / 0.572426190,cosmo
solvent_404 / solvent_685,0.50 / 0.50,298.15,0.008502330 / 0.008500570,cosmo
solvent_662 / solvent_3,0.50 / 0.50,298.15,0.023339680 / -0.005121840,cosmo
solvent_444 / solvent_476,0.50 / 0.50,298.15,-0.35749872 / -0.19293894,cosmo
solvent_408 / solvent_786,0.50 / 0.50,298.15,0.003545100 / -0.007808500,cosmo
solvent_630 / solvent_103,0.50 / 0.50,298.15,-0.03039067 / -0.04040644,cosmo
solvent_479 / solvent_660,0.50 / 0.50,298.15,0.199867070 / 0.073504530,cosmo
solvent_49 / solvent_721,0.50 / 0.50,298.15,0.341633680 / 0.354947270,cosmo
solvent_674 / solvent_229,0.50 / 0.50,298.15,0.736489890 / 0.808335410,cosmo
solvent_517 / solvent_530,0.50 / 0.50,298.15,0.026311090 / 0.021891000,cosmo
solvent_524 / solvent_530,0.50 / 0.50,298.15,0.063097040 / 0.100575410,cosmo
solvent_405 / solvent_188,0.50 / 0.50,298.15,-0.02214594 / -0.0271825,cosmo
solvent_58 / solvent_446,0.50 / 0.50,298.15,0.635499400 / 0.224268700,cosmo
solvent_478 / solvent_706,0.50 / 0.50,298.15,0.030984580 / 0.014686670,cosmo
solvent_319 / solvent_722,0.50 / 0.50,298.15,0.222027090 / 0.437003520,cosmo
solvent_263 / solvent_647,0.50 / 0.50,298.15,0.511042010 / 0.399777250,cosmo
solvent_441 / solvent_734,0.50 / 0.50,298.15,-0.24923069 / -0.45859676,cosmo
solvent_289 / solvent_94,0.50 / 0.50,298.15,0.024670420 / 0.041509220,cosmo
solvent_355 / solvent_505,0.50 / 0.50,298.15,0.017538780 / -0.004307390,cosmo
solvent_385 / solvent_636,0.50 / 0.50,298.15,0.495276030 / 0.439082130,cosmo
solvent_171 / solvent_528,0.50 / 0.50,298.15,-0.03674735 / -0.02408623,cosmo
solvent_346 / solvent_659,0.50 / 0.50,298.15,-0.88159949 / -0.62424278,cosmo
solvent_273 / solvent_282,0.50 / 0.50,298.15,-0.08406008 / -0.0562131,cosmo
solvent_406 / solvent_614,0.50 / 0.50,298.15,-0.08164293 / -0.163687,cosmo
solvent_655 / solvent_769,0.50 / 0.50,298.15,0.056542750 / 0.053074480,cosmo
solvent_334 / solvent_495,0.50 / 0.50,298.15,-0.3185501 / -0.15460658,cosmo
solvent_459 / solvent_9,0.50 / 0.50,298.15,-0.06778621 / 0.05180305,cosmo
solvent_506 / solvent_748,0.50 / 0.50,298.15,0.025978140 / 0.031919840,cosmo
solvent_588 / solvent_793,0.50 / 0.50,298.15,-0.02218203 / -0.01746546,cosmo
solvent_415 / solvent_512,0.50 / 0.50,298.15,0.341800930 / 0.179966430,cosmo
solvent_646 / solvent_761,0.50 / 0.50,298.15,0.090544560 / 0.053004200,cosmo
solvent_274 / solvent_302,0.50 / 0.50,298.15,0.361247270 / 0.221915160,cosmo
solvent_98 / solvent_600,0.50 / 0.50,298.15,-0.04514984 / -0.0307971,cosmo
solvent_304 / solvent_637,0.50 / 0.50,298.15,-0.06461274 / -0.07201844,cosmo
solvent_485 / solvent_12,0.50 / 0.50,298.15,0.026747930 / 0.033996240,cosmo
solvent_144 / solvent_289,0.50 / 0.50,298.15,0.229833810 / 0.135108130,cosmo
solvent_171 / solvent_537,0.50 / 0.50,298.15,-0.11406111 / -0.08181077,cosmo
solvent_433 / solvent_164,0.50 / 0.50,298.15,-0.08197433 / -0.23513183,cosmo
solvent_392 / solvent_592,0.50 / 0.50,298.15,0.685087460 / 0.398753720,cosmo
solvent_431 / solvent_473,0.50 / 0.50,298.15,-0.15244793 / -0.14302711,cosmo
solvent_418 / solvent_656,0.50 / 0.50,298.15,0.082581530 / 0.013885260,cosmo
solvent_90 / solvent_363,0.50 / 0.50,298.15,0.035809990 / 0.054600930,cosmo
solvent_335 / solvent_175,0.50 / 0.50,298.15,-0.03517566 / -0.03674223,cosmo
solvent_282 / solvent_355,0.50 / 0.50,298.15,0.440385100 / 0.233302090,cosmo
solvent_568 / solvent_604,0.50 / 0.50,298.15,0.021274580 / 0.028087080,cosmo
solvent_70 / solvent_40,0.50 / 0.50,298.15,0.181281120 / 0.382614120,cosmo
solvent_327 / solvent_59,0.50 / 0.50,298.15,0.581041150 / 0.205053820,cosmo
solvent_405 / solvent_65,0.50 / 0.50,298.15,-0.10100142 / -0.11092816,cosmo
solvent_338 / solvent_258,0.50 / 0.50,298.15,-0.20156797 / -0.07927319,cosmo
solvent_414 / solvent_623,0.50 / 0.50,298.15,0.023455840 / -0.008139260,cosmo
solvent_162 / solvent_714,0.50 / 0.50,298.15,0.064332880 / 0.064055010,cosmo
solvent_322 / solvent_256,0.50 / 0.50,298.15,0.103459600 / 0.279084590,cosmo
solvent_197 / solvent_774,0.50 / 0.50,298.15,0.012113250 / 0.008699850,cosmo
solvent_318 / solvent_651,0.50 / 0.50,298.15,0.186342230 / 0.386769510,cosmo
solvent_529 / solvent_575,0.50 / 0.50,298.15,0.342968440 / 0.309445920,cosmo
solvent_418 / solvent_647,0.50 / 0.50,298.15,0.010286730 / 0.003870050,cosmo
solvent_469 / solvent_787,0.50 / 0.50,298.15,-0.4029357 / -0.26657399,cosmo
solvent_536 / solvent_699,0.50 / 0.50,298.15,0.098133090 / 0.067331260,cosmo
solvent_168 / solvent_158,0.50 / 0.50,298.15,-0.02893976 / -0.04149704,cosmo
solvent_50 / solvent_674,0.50 / 0.50,298.15,0.054107850 / 0.031534070,cosmo
solvent_306 / solvent_594,0.50 / 0.50,298.15,-0.36684267 / -0.5365539,cosmo
solvent_462 / solvent_629,0.50 / 0.50,298.15,-0.00412567 / 0.01738966,cosmo
solvent_15 / solvent_701,0.50 / 0.50,298.15,0.206527820 / 0.111211280,cosmo
solvent_361 / solvent_667,0.50 / 0.50,298.15,0.000015800 / -0.000722500,cosmo
solvent_469 / solvent_751,0.50 / 0.50,298.15,-0.17948797 / -0.15275234,cosmo
solvent_358 / solvent_738,0.50 / 0.50,298.15,-0.02586426 / -0.10923215,cosmo
