solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_713 / solvent_752,1.00 / 0.00,298.15,0.000000000 / 0.417130890,cosmo
solvent_160 / solvent_650,1.00 / 0.00,298.15,0.000000000 / 0.846521830,cosmo
solvent_268 / solvent_709,1.00 / 0.00,298.15,0.000000000 / 0.785864770,cosmo
solvent_505 / solvent_529,1.00 / 0.00,298.15,0.000000000 / 0.705569640,cosmo
solvent_297 / solvent_478,1.00 / 0.00,298.15,0.000000000 / 0.416438390,cosmo
solvent_539 / solvent_611,1.00 / 0.00,298.15,0.000000000 / -0.007568060,cosmo
solvent_179 / solvent_692,1.00 / 0.00,298.15,0.000000000 / -0.162499220,cosmo
solvent_340 / solvent_453,1.00 / 0.00,298.15,0.000000000 / -1.119074420,cosmo
solvent_466 / solvent_514,1.00 / 0.00,298.15,0.000000000 / -1.741774490,cosmo
solvent_311 / solvent_349,1.00 / 0.00,298.15,0.000000000 / -0.043172180,cosmo
solvent_590 / solvent_782,1.00 / 0.00,298.15,0.000000000 / 0.065075020,cosmo
solvent_339 / solvent_372,1.00 / 0.00,298.15,0.000000000 / -0.014598640,cosmo
solvent_330 / solvent_204,1.00 / 0.00,298.15,0.000000000 / 2.145783370,cosmo
solvent_27 / solvent_472,1.00 / 0.00,298.15,0.000000000 / 0.841733480,cosmo
solvent_406 / solvent_489,1.00 / 0.00,298.15,0.000000000 / 1.029340370,cosmo
solvent_284 / solvent_654,1.00 / 0.00,298.15,0.000000000 / 0.834369100,cosmo
solvent_551 / solvent_647,1.00 / 0.00,298.15,0.000000000 / 0.687435310,cosmo
solvent_371 / solvent_546,1.00 / 0.00,298.15,0.000000000 / 3.170565940,cosmo
solvent_353 / solvent_769,1.00 / 0.00,298.15,0.000000000 / 1.120843890,cosmo
solvent_460 / solvent_545,1.00 / 0.00,298.15,0.000000000 / -2.058065680,cosmo
solvent_582 / solvent_627,1.00 / 0.00,298.15,0.000000000 / 0.298868540,cosmo
solvent_282 / solvent_709,1.00 / 0.00,298.15,0.000000000 / 0.238273530,cosmo
solvent_545 / solvent_695,1.00 / 0.00,298.15,0.000000000 / -0.356294870,cosmo
solvent_290 / solvent_154,1.00 / 0.00,298.15,0.000000000 / -2.270960600,cosmo
solvent_164 / solvent_721,1.00 / 0.00,298.15,0.000000000 / 0.827585980,cosmo
solvent_689 / solvent_796,1.00 / 0.00,298.15,0.000000000 / 1.561181000,cosmo
solvent_332 / solvent_740,1.00 / 0.00,298.15,0.000000000 / 0.323775210,cosmo
solvent_404 / solvent_248,1.00 / 0.00,298.15,0.000000000 / -0.180418160,cosmo
solvent_269 / solvent_528,1.00 / 0.00,298.15,0.000000000 / -0.257437370,cosmo
solvent_78 / solvent_710,1.00 / 0.00,298.15,0.000000000 / -0.288390580,cosmo
solvent_371 / solvent_191,1.00 / 0.00,298.15,0.000000000 / -0.099994900,cosmo
solvent_451 / solvent_752,1.00 / 0.00,298.15,0.000000000 / 1.545032270,cosmo
solvent_360 / solvent_665,1.00 / 0.00,298.15,0.000000000 / -1.096511410,cosmo
solvent_590 / solvent_638,1.00 / 0.00,298.15,0.000000000 / 1.332857810,cosmo
solvent_323 / solvent_425,1.00 / 0.00,298.15,0.000000000 / -0.035158760,cosmo
solvent_211 / solvent_70,1.00 / 0.00,298.15,0.000000000 / -0.338637260,cosmo
solvent_39 / solvent_616,1.00 / 0.00,298.15,0.000000000 / -1.717572060,cosmo
solvent_144 / solvent_315,1.00 / 0.00,298.15,0.000000000 / 2.401137000,cosmo
solvent_532 / solvent_615,1.00 / 0.00,298.15,0.000000000 / 1.006623900,cosmo
solvent_451 / solvent_542,1.00 / 0.00,298.15,0.000000000 / 0.067470370,cosmo
solvent_609 / solvent_87,1.00 / 0.00,298.15,0.000000000 / -1.058418030,cosmo
solvent_361 / solvent_188,1.00 / 0.00,298.15,0.000000000 / 0.225763640,cosmo
solvent_479 / solvent_558,1.00 / 0.00,298.15,0.000000000 / 0.160770680,cosmo
solvent_334 / solvent_739,1.00 / 0.00,298.15,0.000000000 / -0.554862190,cosmo
solvent_374 / solvent_79,1.00 / 0.00,298.15,0.000000000 / 3.709499400,cosmo
solvent_476 / solvent_581,1.00 / 0.00,298.15,0.000000000 / 0.131713590,cosmo
solvent_298 / solvent_39,1.00 / 0.00,298.15,0.000000000 / -0.129804000,cosmo
solvent_474 / solvent_653,1.00 / 0.00,298.15,0.000000000 / -0.219804730,cosmo
solvent_345 / solvent_419,1.00 / 0.00,298.15,0.000000000 / 2.163070680,cosmo
solvent_321 / solvent_786,1.00 / 0.00,298.15,0.000000000 / 0.168641500,cosmo
solvent_664 / solvent_111,1.00 / 0.00,298.15,0.000000000 / -0.158174740,cosmo
solvent_458 / solvent_596,1.00 / 0.00,298.15,0.000000000 / 0.213455160,cosmo
solvent_308 / solvent_705,1.00 / 0.00,298.15,0.000000000 / 0.000110060,cosmo
solvent_230 / solvent_727,1.00 / 0.00,298.15,0.000000000 / 1.128692300,cosmo
solvent_559 / solvent_673,1.00 / 0.00,298.15,0.000000000 / 0.682287320,cosmo
solvent_622 / solvent_720,1.00 / 0.00,298.15,0.000000000 / 2.025520220,cosmo
solvent_370 / solvent_389,1.00 / 0.00,298.15,0.000000000 / 0.331864430,cosmo
solvent_622 / solvent_667,1.00 / 0.00,298.15,0.000000000 / -0.364152420,cosmo
solvent_398 / solvent_208,1.00 / 0.00,298.15,0.000000000 / 0.057610980,cosmo
solvent_288 / solvent_300,1.00 / 0.00,298.15,0.000000000 / 0.065428700,cosmo
solvent_437 / solvent_441,1.00 / 0.00,298.15,0.000000000 / 0.394313780,cosmo
solvent_387 / solvent_723,1.00 / 0.00,298.15,0.000000000 / -0.042687350,cosmo
solvent_134 / solvent_573,1.00 / 0.00,298.15,0.000000000 / -0.143122250,cosmo
solvent_8 / solvent_762,1.00 / 0.00,298.15,0.000000000 / -0.704008270,cosmo
solvent_349 / solvent_382,1.00 / 0.00,298.15,0.000000000 / 0.595871490,cosmo
solvent_272 / solvent_631,1.00 / 0.00,298.15,0.000000000 / -0.055913340,cosmo
solvent_124 / solvent_704,1.00 / 0.00,298.15,0.000000000 / 0.186220970,cosmo
solvent_380 / solvent_546,1.00 / 0.00,298.15,0.000000000 / 1.298612090,cosmo
solvent_262 / solvent_250,1.00 / 0.00,298.15,0.000000000 / -0.865472610,cosmo
solvent_370 / solvent_696,1.00 / 0.00,298.15,0.000000000 / -0.185968260,cosmo
solvent_577 / solvent_594,1.00 / 0.00,298.15,0.000000000 / -5.785532350,cosmo
solvent_322 / solvent_32,1.00 / 0.00,298.15,0.000000000 / -3.178108880,cosmo
solvent_304 / solvent_1,1.00 / 0.00,298.15,0.000000000 / 2.526750130,cosmo
solvent_300 / solvent_508,1.00 / 0.00,298.15,0.000000000 / 2.520203240,cosmo
solvent_579 / solvent_743,1.00 / 0.00,298.15,0.000000000 / 0.785376110,cosmo
solvent_674 / solvent_794,1.00 / 0.00,298.15,0.000000000 / -0.561749270,cosmo
solvent_271 / solvent_95,1.00 / 0.00,298.15,0.000000000 / -0.256029470,cosmo
solvent_439 / solvent_787,1.00 / 0.00,298.15,0.000000000 / -0.011333530,cosmo
solvent_162 / solvent_668,1.00 / 0.00,298.15,0.000000000 / 3.068458810,cosmo
solvent_352 / solvent_518,1.00 / 0.00,298.15,0.000000000 / 0.050145060,cosmo
solvent_267 / solvent_790,1.00 / 0.00,298.15,0.000000000 / 0.800867120,cosmo
solvent_399 / solvent_666,1.00 / 0.00,298.15,0.000000000 / -0.203900470,cosmo
solvent_112 / solvent_441,1.00 / 0.00,298.15,0.000000000 / -0.615343290,cosmo
solvent_315 / solvent_710,1.00 / 0.00,298.15,0.000000000 / 0.784911720,cosmo
solvent_558 / solvent_748,1.00 / 0.00,298.15,0.000000000 / -0.004127790,cosmo
solvent_295 / solvent_103,1.00 / 0.00,298.15,0.000000000 / -0.044074840,cosmo
solvent_450 / solvent_751,1.00 / 0.00,298.15,0.000000000 / 0.206001390,cosmo
solvent_248 / solvent_701,1.00 / 0.00,298.15,0.000000000 / -0.216667620,cosmo
solvent_589 / solvent_723,1.00 / 0.00,298.15,0.000000000 / 0.763227790,cosmo
solvent_44 / solvent_748,1.00 / 0.00,298.15,0.000000000 / 0.772466560,cosmo
solvent_733 / solvent_78,1.00 / 0.00,298.15,0.000000000 / -0.209624380,cosmo
solvent_730 / solvent_797,1.00 / 0.00,298.15,0.000000000 / -0.109911920,cosmo
solvent_136 / solvent_558,1.00 / 0.00,298.15,0.000000000 / 1.129168820,cosmo
solvent_489 / solvent_6,1.00 / 0.00,298.15,0.000000000 / 0.321789200,cosmo
solvent_484 / solvent_760,1.00 / 0.00,298.15,0.000000000 / -6.718910080,cosmo
solvent_188 / solvent_681,1.00 / 0.00,298.15,0.000000000 / 1.523525340,cosmo
solvent_607 / solvent_16,1.00 / 0.00,298.15,0.000000000 / 1.457632300,cosmo
solvent_318 / solvent_612,1.00 / 0.00,298.15,0.000000000 / 0.218285800,cosmo
solvent_422 / solvent_11,1.00 / 0.00,298.15,0.000000000 / -0.948232020,cosmo
solvent_204 / solvent_136,1.00 / 0.00,298.15,0.000000000 / 0.939287180,cosmo
solvent_380 / solvent_782,1.00 / 0.00,298.15,0.000000000 / 0.071939400,cosmo
solvent_359 / solvent_605,1.00 / 0.00,298.15,0.000000000 / -0.010834040,cosmo
solvent_333 / solvent_739,1.00 / 0.00,298.15,0.000000000 / -0.741199290,cosmo
solvent_28 / solvent_348,1.00 / 0.00,298.15,0.000000000 / 0.081108600,cosmo
solvent_494 / solvent_585,1.00 / 0.00,298.15,0.000000000 / 0.086500540,cosmo
solvent_473 / solvent_771,1.00 / 0.00,298.15,0.000000000 / -0.112411150,cosmo
solvent_566 / solvent_618,1.00 / 0.00,298.15,0.000000000 / -0.014737830,cosmo
solvent_319 / solvent_644,1.00 / 0.00,298.15,0.000000000 / -0.262064140,cosmo
solvent_327 / solvent_558,1.00 / 0.00,298.15,0.000000000 / -0.595450410,cosmo
solvent_17 / solvent_525,1.00 / 0.00,298.15,0.000000000 / 3.937002190,cosmo
solvent_36 / solvent_19,1.00 / 0.00,298.15,0.000000000 / -0.038948980,cosmo
solvent_285 / solvent_773,1.00 / 0.00,298.15,0.000000000 / 0.866738200,cosmo
solvent_511 / solvent_580,1.00 / 0.00,298.15,0.000000000 / 0.497592700,cosmo
solvent_438 / solvent_590,1.00 / 0.00,298.15,0.000000000 / -1.390067280,cosmo
solvent_355 / solvent_454,1.00 / 0.00,298.15,0.000000000 / 1.124677350,cosmo
solvent_377 / solvent_211,1.00 / 0.00,298.15,0.000000000 / -0.079615450,cosmo
solvent_313 / solvent_118,1.00 / 0.00,298.15,0.000000000 / 0.697980460,cosmo
solvent_631 / solvent_657,1.00 / 0.00,298.15,0.000000000 / 0.162560720,cosmo
solvent_266 / solvent_440,1.00 / 0.00,298.15,0.000000000 / -0.369303240,cosmo
solvent_492 / solvent_702,1.00 / 0.00,298.15,0.000000000 / 0.684454670,cosmo
solvent_558 / solvent_71,1.00 / 0.00,298.15,0.000000000 / -0.507404530,cosmo
solvent_275 / solvent_307,1.00 / 0.00,298.15,0.000000000 / 0.011785770,cosmo
solvent_296 / solvent_758,1.00 / 0.00,298.15,0.000000000 / 0.489436200,cosmo
solvent_108 / solvent_642,1.00 / 0.00,298.15,0.000000000 / 0.033917060,cosmo
solvent_213 / solvent_481,1.00 / 0.00,298.15,0.000000000 / 0.513955170,cosmo
solvent_405 / solvent_516,1.00 / 0.00,298.15,0.000000000 / -1.083830190,cosmo
solvent_354 / solvent_447,1.00 / 0.00,298.15,0.000000000 / 1.214982300,cosmo
solvent_713 / solvent_718,1.00 / 0.00,298.15,0.000000000 / 0.032406790,cosmo
solvent_437 / solvent_687,1.00 / 0.00,298.15,0.000000000 / 0.203642030,cosmo
solvent_47 / solvent_106,1.00 / 0.00,298.15,0.000000000 / 0.186587510,cosmo
solvent_418 / solvent_727,1.00 / 0.00,298.15,0.000000000 / 0.296728930,cosmo
solvent_541 / solvent_241,1.00 / 0.00,298.15,0.000000000 / -0.042882040,cosmo
solvent_358 / solvent_414,1.00 / 0.00,298.15,0.000000000 / 1.108453760,cosmo
solvent_496 / solvent_603,1.00 / 0.00,298.15,0.000000000 / 0.735907790,cosmo
solvent_291 / solvent_92,1.00 / 0.00,298.15,0.000000000 / 3.943499040,cosmo
solvent_75 / solvent_384,1.00 / 0.00,298.15,0.000000000 / 0.649521140,cosmo
solvent_519 / solvent_87,1.00 / 0.00,298.15,0.000000000 / -0.395452900,cosmo
solvent_508 / solvent_60,1.00 / 0.00,298.15,0.000000000 / 1.914953940,cosmo
solvent_646 / solvent_89,1.00 / 0.00,298.15,0.000000000 / 0.307230450,cosmo
solvent_697 / solvent_753,1.00 / 0.00,298.15,0.000000000 / 0.500730380,cosmo
solvent_15 / solvent_445,1.00 / 0.00,298.15,0.000000000 / -0.233188150,cosmo
solvent_568 / solvent_117,1.00 / 0.00,298.15,0.000000000 / -0.209725290,cosmo
solvent_329 / solvent_795,1.00 / 0.00,298.15,0.000000000 / -1.018390070,cosmo
solvent_350 / solvent_485,1.00 / 0.00,298.15,0.000000000 / 0.177985840,cosmo
solvent_18 / solvent_107,1.00 / 0.00,298.15,0.000000000 / -0.349681100,cosmo
solvent_185 / solvent_568,1.00 / 0.00,298.15,0.000000000 / -0.049286140,cosmo
solvent_47 / solvent_656,1.00 / 0.00,298.15,0.000000000 / 0.049805240,cosmo
solvent_403 / solvent_721,1.00 / 0.00,298.15,0.000000000 / 0.607855240,cosmo
solvent_540 / solvent_627,1.00 / 0.00,298.15,0.000000000 / 0.090280490,cosmo
solvent_74 / solvent_493,1.00 / 0.00,298.15,0.000000000 / 0.634896130,cosmo
solvent_655 / solvent_782,1.00 / 0.00,298.15,0.000000000 / -0.188104140,cosmo
solvent_379 / solvent_694,1.00 / 0.00,298.15,0.000000000 / 0.135160080,cosmo
solvent_134 / solvent_788,1.00 / 0.00,298.15,0.000000000 / -0.350636410,cosmo
solvent_297 / solvent_598,1.00 / 0.00,298.15,0.000000000 / -1.116213770,cosmo
solvent_49 / solvent_477,1.00 / 0.00,298.15,0.000000000 / 1.550674510,cosmo
solvent_178 / solvent_752,1.00 / 0.00,298.15,0.000000000 / 5.276910720,cosmo
solvent_466 / solvent_782,1.00 / 0.00,298.15,0.000000000 / 0.011427840,cosmo
solvent_335 / solvent_553,1.00 / 0.00,298.15,0.000000000 / -0.065885810,cosmo
solvent_317 / solvent_600,1.00 / 0.00,298.15,0.000000000 / -0.193696580,cosmo
solvent_268 / solvent_287,1.00 / 0.00,298.15,0.000000000 / 3.798079670,cosmo
solvent_524 / solvent_545,1.00 / 0.00,298.15,0.000000000 / 0.250851680,cosmo
solvent_298 / solvent_702,1.00 / 0.00,298.15,0.000000000 / 0.009876760,cosmo
solvent_367 / solvent_715,1.00 / 0.00,298.15,0.000000000 / 0.335968940,cosmo
solvent_320 / solvent_560,1.00 / 0.00,298.15,0.000000000 / 0.096922350,cosmo
solvent_607 / solvent_713,1.00 / 0.00,298.15,0.000000000 / -1.639802050,cosmo
solvent_269 / solvent_736,1.00 / 0.00,298.15,0.000000000 / 1.056634250,cosmo
solvent_30 / solvent_78,1.00 / 0.00,298.15,0.000000000 / 0.793801870,cosmo
solvent_355 / solvent_151,1.00 / 0.00,298.15,0.000000000 / 0.031907610,cosmo
solvent_386 / solvent_743,1.00 / 0.00,298.15,0.000000000 / -0.020867870,cosmo
solvent_287 / solvent_763,1.00 / 0.00,298.15,0.000000000 / 3.206628120,cosmo
solvent_551 / solvent_627,1.00 / 0.00,298.15,0.000000000 / 0.327122460,cosmo
solvent_511 / solvent_744,1.00 / 0.00,298.15,0.000000000 / 0.065531210,cosmo
solvent_531 / solvent_596,1.00 / 0.00,298.15,0.000000000 / -3.716198740,cosmo
solvent_500 / solvent_760,1.00 / 0.00,298.15,0.000000000 / -6.130153940,cosmo
solvent_681 / solvent_743,1.00 / 0.00,298.15,0.000000000 / 2.013265570,cosmo
solvent_440 / solvent_566,1.00 / 0.00,298.15,0.000000000 / -0.168191860,cosmo
solvent_293 / solvent_56,1.00 / 0.00,298.15,0.000000000 / 1.056046210,cosmo
solvent_102 / solvent_674,1.00 / 0.00,298.15,0.000000000 / 0.062013750,cosmo
solvent_192 / solvent_142,1.00 / 0.00,298.15,0.000000000 / 3.667440520,cosmo
solvent_383 / solvent_734,1.00 / 0.00,298.15,0.000000000 / -0.063389840,cosmo
solvent_330 / solvent_734,1.00 / 0.00,298.15,0.000000000 / -0.192511920,cosmo
solvent_298 / solvent_619,1.00 / 0.00,298.15,0.000000000 / 0.037962460,cosmo
solvent_492 / solvent_1,1.00 / 0.00,298.15,0.000000000 / 2.050064410,cosmo
solvent_378 / solvent_690,1.00 / 0.00,298.15,0.000000000 / -0.516327660,cosmo
solvent_348 / solvent_646,1.00 / 0.00,298.15,0.000000000 / 0.860217280,cosmo
solvent_248 / solvent_588,1.00 / 0.00,298.15,0.000000000 / -0.174758870,cosmo
solvent_328 / solvent_734,1.00 / 0.00,298.15,0.000000000 / -0.189418730,cosmo
solvent_75 / solvent_199,1.00 / 0.00,298.15,0.000000000 / 1.112309690,cosmo
solvent_358 / solvent_13,1.00 / 0.00,298.15,0.000000000 / 0.359052000,cosmo
solvent_277 / solvent_229,1.00 / 0.00,298.15,0.000000000 / -0.577605450,cosmo
solvent_161 / solvent_589,1.00 / 0.00,298.15,0.000000000 / -1.211480670,cosmo
solvent_648 / solvent_784,1.00 / 0.00,298.15,0.000000000 / 0.250453300,cosmo
solvent_23 / solvent_684,1.00 / 0.00,298.15,0.000000000 / 1.149977520,cosmo
solvent_149 / solvent_706,1.00 / 0.00,298.15,0.000000000 / 0.854149880,cosmo
solvent_57 / solvent_39,1.00 / 0.00,298.15,0.000000000 / 0.172675600,cosmo
solvent_314 / solvent_711,1.00 / 0.00,298.15,0.000000000 / 4.380877340,cosmo
solvent_270 / solvent_794,1.00 / 0.00,298.15,0.000000000 / -1.892611180,cosmo
solvent_458 / solvent_676,1.00 / 0.00,298.15,0.000000000 / -1.407096000,cosmo
solvent_285 / solvent_652,1.00 / 0.00,298.15,0.000000000 / 0.315689770,cosmo
solvent_612 / solvent_797,1.00 / 0.00,298.15,0.000000000 / -0.913175010,cosmo
solvent_9 / solvent_761,1.00 / 0.00,298.15,0.000000000 / 0.277979930,cosmo
solvent_443 / solvent_472,1.00 / 0.00,298.15,0.000000000 / -0.969717070,cosmo
solvent_63 / solvent_444,1.00 / 0.00,298.15,0.000000000 / 0.389549120,cosmo
solvent_459 / solvent_617,1.00 / 0.00,298.15,0.000000000 / 0.917137780,cosmo
solvent_442 / solvent_489,1.00 / 0.00,298.15,0.000000000 / 0.320457980,cosmo
solvent_299 / solvent_490,1.00 / 0.00,298.15,0.000000000 / -1.012682260,cosmo
solvent_136 / solvent_523,1.00 / 0.00,298.15,0.000000000 / 0.417803280,cosmo
solvent_502 / solvent_514,1.00 / 0.00,298.15,0.000000000 / 2.701197870,cosmo
solvent_451 / solvent_676,1.00 / 0.00,298.15,0.000000000 / 0.155293320,cosmo
solvent_442 / solvent_629,1.00 / 0.00,298.15,0.000000000 / -0.294805760,cosmo
solvent_696 / solvent_707,1.00 / 0.00,298.15,0.000000000 / 0.005236480,cosmo
solvent_208 / solvent_443,1.00 / 0.00,298.15,0.000000000 / -0.407270750,cosmo
solvent_317 / solvent_693,1.00 / 0.00,298.15,0.000000000 / 0.950800450,cosmo
solvent_301 / solvent_470,1.00 / 0.00,298.15,0.000000000 / 0.761609170,cosmo
solvent_282 / solvent_426,1.00 / 0.00,298.15,0.000000000 / -0.034168030,cosmo
solvent_450 / solvent_47,1.00 / 0.00,298.15,0.000000000 / 0.754442640,cosmo
solvent_648 / solvent_781,1.00 / 0.00,298.15,0.000000000 / 0.259858010,cosmo
solvent_592 / solvent_655,1.00 / 0.00,298.15,0.000000000 / 1.456490010,cosmo
solvent_158 / solvent_744,1.00 / 0.00,298.15,0.000000000 / 0.218941390,cosmo
solvent_8 / solvent_582,1.00 / 0.00,298.15,0.000000000 / 0.292228660,cosmo
solvent_275 / solvent_726,1.00 / 0.00,298.15,0.000000000 / 0.336360820,cosmo
solvent_22 / solvent_542,1.00 / 0.00,298.15,0.000000000 / 0.890100300,cosmo
solvent_590 / solvent_755,1.00 / 0.00,298.15,0.000000000 / 0.365081610,cosmo
solvent_334 / solvent_745,1.00 / 0.00,298.15,0.000000000 / 0.220705240,cosmo
solvent_499 / solvent_784,1.00 / 0.00,298.15,0.000000000 / 0.019897850,cosmo
solvent_311 / solvent_684,1.00 / 0.00,298.15,0.000000000 / 1.031199270,cosmo
solvent_492 / solvent_248,1.00 / 0.00,298.15,0.000000000 / -0.295228190,cosmo
solvent_299 / solvent_454,1.00 / 0.00,298.15,0.000000000 / -0.090300130,cosmo
solvent_508 / solvent_559,1.00 / 0.00,298.15,0.000000000 / 0.450852850,cosmo
solvent_376 / solvent_701,1.00 / 0.00,298.15,0.000000000 / 0.155854560,cosmo
solvent_704 / solvent_59,1.00 / 0.00,298.15,0.000000000 / 3.542560010,cosmo
solvent_299 / solvent_680,1.00 / 0.00,298.15,0.000000000 / 0.067158600,cosmo
solvent_30 / solvent_664,1.00 / 0.00,298.15,0.000000000 / 0.118595970,cosmo
solvent_639 / solvent_721,1.00 / 0.00,298.15,0.000000000 / -0.298568000,cosmo
solvent_426 / solvent_579,1.00 / 0.00,298.15,0.000000000 / 0.066136450,cosmo
solvent_520 / solvent_765,1.00 / 0.00,298.15,0.000000000 / 0.885551210,cosmo
solvent_102 / solvent_695,1.00 / 0.00,298.15,0.000000000 / 1.394182370,cosmo
solvent_109 / solvent_717,1.00 / 0.00,298.15,0.000000000 / 0.067042630,cosmo
solvent_208 / solvent_118,1.00 / 0.00,298.15,0.000000000 / 0.592150480,cosmo
solvent_267 / solvent_381,1.00 / 0.00,298.15,0.000000000 / 2.183242230,cosmo
solvent_311 / solvent_384,1.00 / 0.00,298.15,0.000000000 / 0.475756410,cosmo
solvent_402 / solvent_36,1.00 / 0.00,298.15,0.000000000 / 0.540063460,cosmo
solvent_674 / solvent_534,1.00 / 0.00,298.15,0.000000000 / 0.244033420,cosmo
solvent_691 / solvent_779,1.00 / 0.00,298.15,0.000000000 / -0.058484290,cosmo
solvent_437 / solvent_472,1.00 / 0.00,298.15,0.000000000 / 0.284516100,cosmo
solvent_361 / solvent_398,1.00 / 0.00,298.15,0.000000000 / -0.449538910,cosmo
solvent_322 / solvent_534,1.00 / 0.00,298.15,0.000000000 / 0.154830930,cosmo
solvent_553 / solvent_109,1.00 / 0.00,298.15,0.000000000 / 0.105290630,cosmo
solvent_160 / solvent_668,1.00 / 0.00,298.15,0.000000000 / 1.492286640,cosmo
solvent_465 / solvent_511,1.00 / 0.00,298.15,0.000000000 / 0.048903250,cosmo
solvent_335 / solvent_679,1.00 / 0.00,298.15,0.000000000 / -0.892734930,cosmo
solvent_268 / solvent_342,1.00 / 0.00,298.15,0.000000000 / 0.287022130,cosmo
solvent_471 / solvent_13,1.00 / 0.00,298.15,0.000000000 / 1.904217360,cosmo
solvent_213 / solvent_796,1.00 / 0.00,298.15,0.000000000 / 1.370372980,cosmo
solvent_429 / solvent_571,1.00 / 0.00,298.15,0.000000000 / 2.734308340,cosmo
solvent_304 / solvent_712,1.00 / 0.00,298.15,0.000000000 / 0.024662320,cosmo
solvent_577 / solvent_578,1.00 / 0.00,298.15,0.000000000 / 0.568305200,cosmo
solvent_228 / solvent_682,1.00 / 0.00,298.15,0.000000000 / 0.067584640,cosmo
solvent_345 / solvent_552,1.00 / 0.00,298.15,0.000000000 / -1.662310440,cosmo
solvent_339 / solvent_702,1.00 / 0.00,298.15,0.000000000 / 0.161875840,cosmo
solvent_164 / solvent_612,1.00 / 0.00,298.15,0.000000000 / -0.501175430,cosmo
solvent_435 / solvent_715,1.00 / 0.00,298.15,0.000000000 / 0.005473190,cosmo
solvent_403 / solvent_36,1.00 / 0.00,298.15,0.000000000 / 3.035172280,cosmo
solvent_542 / solvent_59,1.00 / 0.00,298.15,0.000000000 / 0.024500780,cosmo
solvent_361 / solvent_675,1.00 / 0.00,298.15,0.000000000 / -0.123491770,cosmo
solvent_475 / solvent_19,1.00 / 0.00,298.15,0.000000000 / 0.580677630,cosmo
solvent_491 / solvent_640,1.00 / 0.00,298.15,0.000000000 / -1.100738060,cosmo
solvent_440 / solvent_465,1.00 / 0.00,298.15,0.000000000 / -0.212143230,cosmo
solvent_663 / solvent_797,1.00 / 0.00,298.15,0.000000000 / -0.277092770,cosmo
solvent_32 / solvent_697,1.00 / 0.00,298.15,0.000000000 / -0.065599440,cosmo
solvent_650 / solvent_774,1.00 / 0.00,298.15,0.000000000 / 0.093177710,cosmo
solvent_395 / solvent_129,1.00 / 0.00,298.15,0.000000000 / 0.582833630,cosmo
solvent_309 / solvent_216,1.00 / 0.00,298.15,0.000000000 / 9.908313100,cosmo
solvent_161 / solvent_645,1.00 / 0.00,298.15,0.000000000 / 0.650379040,cosmo
solvent_328 / solvent_329,1.00 / 0.00,298.15,0.000000000 / 0.096721040,cosmo
solvent_149 / solvent_428,1.00 / 0.00,298.15,0.000000000 / 1.656257370,cosmo
solvent_362 / solvent_8,1.00 / 0.00,298.15,0.000000000 / 0.361321310,cosmo
solvent_419 / solvent_457,1.00 / 0.00,298.15,0.000000000 / 1.595788020,cosmo
solvent_480 / solvent_736,1.00 / 0.00,298.15,0.000000000 / -1.772361750,cosmo
solvent_189 / solvent_788,1.00 / 0.00,298.15,0.000000000 / 0.060375540,cosmo
solvent_397 / solvent_686,1.00 / 0.00,298.15,0.000000000 / 0.147349150,cosmo
