solv_i_id,molefrac_i,ln_gamma_i
solvent_321 / solvent_505 / solvent_522,0.15 / 0.15 / 0.70,-0.904322700 / 1.279062330 / 0.023811900
solvent_234 / solvent_253 / solvent_260,0.15 / 0.15 / 0.70,1.620344840 / -0.216789100 / 0.101319230
solvent_132 / solvent_370 / solvent_591,0.15 / 0.15 / 0.70,-1.193764080 / -0.408061870 / -0.043896630
solvent_27 / solvent_133 / solvent_222,0.15 / 0.15 / 0.70,0.494510250 / -0.518194040 / -0.054986320
solvent_158 / solvent_463 / solvent_727,0.15 / 0.15 / 0.70,-0.105233750 / 0.053937490 / -0.013269040
solvent_329 / solvent_496 / solvent_709,0.15 / 0.15 / 0.70,0.794900340 / -0.171179640 / 0.028797660
solvent_228 / solvent_512 / solvent_594,0.15 / 0.15 / 0.70,0.429422590 / 0.040486630 / 0.038778570
solvent_373 / solvent_465 / solvent_476,0.15 / 0.15 / 0.70,0.082891990 / -0.019886570 / 0.008465970
solvent_297 / solvent_407 / solvent_604,0.15 / 0.15 / 0.70,-0.029478750 / -0.045255130 / 0.004718430
solvent_59 / solvent_100 / solvent_512,0.15 / 0.15 / 0.70,0.330931640 / 0.306389610 / 0.034885000
solvent_348 / solvent_504 / solvent_762,0.15 / 0.15 / 0.70,-0.013749930 / -0.161902870 / -0.010188760
solvent_460 / solvent_496 / solvent_710,0.15 / 0.15 / 0.70,0.244944830 / -1.303645330 / -0.111169930
solvent_359 / solvent_417 / solvent_745,0.15 / 0.15 / 0.70,0.028901090 / -0.078667910 / 0.011650230
solvent_77 / solvent_301 / solvent_774,0.15 / 0.15 / 0.70,1.454505930 / 0.755637910 / 0.209468430
solvent_88 / solvent_691 / solvent_735,0.15 / 0.15 / 0.70,0.944630150 / 0.653634750 / 0.039173760
solvent_587 / solvent_601 / solvent_809,0.15 / 0.15 / 0.70,0.127188500 / -0.362771970 / -0.018755220
solvent_338 / solvent_465 / solvent_668,0.15 / 0.15 / 0.70,-0.126094790 / 0.084521920 / -0.016877960
solvent_16 / solvent_90 / solvent_559,0.15 / 0.15 / 0.70,-0.061512090 / 0.459312700 / 0.017929510
solvent_62 / solvent_379 / solvent_793,0.15 / 0.15 / 0.70,0.222770840 / 1.866823270 / 0.063225350
solvent_620 / solvent_655 / solvent_822,0.15 / 0.15 / 0.70,0.419526040 / -0.186937880 / -0.030386710
solvent_163 / solvent_468 / solvent_552,0.15 / 0.15 / 0.70,0.394899510 / 0.002100470 / 0.016837180
solvent_136 / solvent_141 / solvent_654,0.15 / 0.15 / 0.70,-0.040599560 / -0.449444140 / -0.025890210
solvent_93 / solvent_266 / solvent_280,0.15 / 0.15 / 0.70,0.357004980 / 0.367108120 / 0.191759690
solvent_194 / solvent_384 / solvent_643,0.15 / 0.15 / 0.70,0.660230750 / 0.137199640 / 0.122584130
solvent_63 / solvent_442 / solvent_559,0.15 / 0.15 / 0.70,0.414884930 / -0.087000020 / -0.011063610
solvent_217 / solvent_402 / solvent_430,0.15 / 0.15 / 0.70,0.570426140 / 1.074944000 / 0.100096700
solvent_299 / solvent_620 / solvent_741,0.15 / 0.15 / 0.70,0.470546470 / 0.370311180 / 0.056597680
solvent_92 / solvent_702 / solvent_808,0.15 / 0.15 / 0.70,0.395519680 / -0.568155690 / 0.054014160
solvent_504 / solvent_527 / solvent_799,0.15 / 0.15 / 0.70,-0.138650300 / 1.606314690 / 0.045739440
solvent_96 / solvent_117 / solvent_347,0.15 / 0.15 / 0.70,0.214760170 / 0.281731450 / 0.096847840
solvent_379 / solvent_743 / solvent_790,0.15 / 0.15 / 0.70,0.262554630 / -0.115068020 / 0.048236200
solvent_83 / solvent_345 / solvent_594,0.15 / 0.15 / 0.70,0.748084790 / 0.235364310 / 0.018939690
solvent_536 / solvent_636 / solvent_646,0.15 / 0.15 / 0.70,0.266761550 / -0.030634630 / 0.002057930
solvent_157 / solvent_533 / solvent_794,0.15 / 0.15 / 0.70,1.150440690 / -6.339931560 / 0.029630450
solvent_517 / solvent_741 / solvent_770,0.15 / 0.15 / 0.70,-0.632720820 / -0.631781980 / -0.053124670
solvent_417 / solvent_472 / solvent_586,0.15 / 0.15 / 0.70,0.002891770 / 0.072041950 / 0.002318260
solvent_72 / solvent_620 / solvent_660,0.15 / 0.15 / 0.70,-0.187447220 / 0.456435140 / -0.006977110
solvent_451 / solvent_477 / solvent_542,0.15 / 0.15 / 0.70,0.464521450 / 0.646927000 / 0.028970560
solvent_422 / solvent_761 / solvent_833,0.15 / 0.15 / 0.70,0.307203350 / 0.292957490 / 0.021904580
solvent_62 / solvent_571 / solvent_766,0.15 / 0.15 / 0.70,1.053138470 / 0.129427250 / 0.166865660
solvent_47 / solvent_253 / solvent_593,0.15 / 0.15 / 0.70,0.468190620 / 0.064032900 / 0.016801070
solvent_234 / solvent_621 / solvent_661,0.15 / 0.15 / 0.70,1.520626490 / 0.118352770 / 0.102323920
solvent_595 / solvent_746 / solvent_817,0.15 / 0.15 / 0.70,-0.390851210 / -0.529844140 / 0.024375180
solvent_201 / solvent_368 / solvent_424,0.15 / 0.15 / 0.70,0.551443210 / -0.767300740 / 0.026481800
solvent_392 / solvent_394 / solvent_745,0.15 / 0.15 / 0.70,-1.413401550 / 0.744810670 / 0.160835080
solvent_424 / solvent_575 / solvent_804,0.15 / 0.15 / 0.70,1.658325340 / -0.022145760 / 0.041356790
solvent_162 / solvent_399 / solvent_406,0.15 / 0.15 / 0.70,-0.092931450 / 0.397800230 / 0.008340180
solvent_145 / solvent_212 / solvent_350,0.15 / 0.15 / 0.70,0.762024530 / 1.081032660 / 0.176616280
solvent_57 / solvent_361 / solvent_638,0.15 / 0.15 / 0.70,-0.014423360 / -0.792552550 / -0.029066940
solvent_391 / solvent_584 / solvent_745,0.15 / 0.15 / 0.70,-0.305195080 / 0.131951360 / -0.002236580
solvent_246 / solvent_389 / solvent_842,0.15 / 0.15 / 0.70,1.099200270 / 1.199347520 / 0.441512000
solvent_468 / solvent_473 / solvent_583,0.15 / 0.15 / 0.70,0.302145200 / 0.091126660 / 0.014855440
solvent_39 / solvent_111 / solvent_391,0.15 / 0.15 / 0.70,0.135997910 / -0.094477130 / -0.010727820
solvent_137 / solvent_508 / solvent_642,0.15 / 0.15 / 0.70,-0.036149690 / -0.026467460 / -0.018120060
solvent_187 / solvent_221 / solvent_253,0.15 / 0.15 / 0.70,-0.207911000 / -0.108042580 / 0.015544660
solvent_156 / solvent_777 / solvent_807,0.15 / 0.15 / 0.70,0.840869480 / -0.029136220 / 0.074528720
solvent_67 / solvent_81 / solvent_465,0.15 / 0.15 / 0.70,0.010871930 / 0.191083320 / 0.021064170
solvent_769 / solvent_800 / solvent_841,0.15 / 0.15 / 0.70,0.671580880 / -6.883654520 / -0.112273650
solvent_362 / solvent_696 / solvent_827,0.15 / 0.15 / 0.70,-0.226397680 / -0.033506810 / -0.015582990
solvent_356 / solvent_411 / solvent_449,0.15 / 0.15 / 0.70,-0.008361460 / 0.029451140 / 0.002912930
solvent_357 / solvent_407 / solvent_542,0.15 / 0.15 / 0.70,-1.070962130 / 0.384755780 / 0.013211060
solvent_202 / solvent_353 / solvent_633,0.15 / 0.15 / 0.70,-0.344483550 / 0.139587320 / 0.003652040
solvent_379 / solvent_748 / solvent_809,0.15 / 0.15 / 0.70,0.148221110 / -0.158639760 / -0.008298820
solvent_268 / solvent_278 / solvent_387,0.15 / 0.15 / 0.70,0.076203200 / -0.284305330 / -0.031165780
solvent_53 / solvent_299 / solvent_488,0.15 / 0.15 / 0.70,-0.651275170 / -0.029718930 / -0.008552480
solvent_20 / solvent_53 / solvent_75,0.15 / 0.15 / 0.70,0.668241110 / 0.606272080 / 0.066367920
solvent_269 / solvent_587 / solvent_762,0.15 / 0.15 / 0.70,-0.169995970 / 0.291267520 / -0.016615380
solvent_106 / solvent_154 / solvent_255,0.15 / 0.15 / 0.70,1.318023950 / 0.644750340 / 0.720734320
solvent_24 / solvent_472 / solvent_513,0.15 / 0.15 / 0.70,1.832028090 / 0.012037010 / 0.176660190
solvent_206 / solvent_574 / solvent_685,0.15 / 0.15 / 0.70,-0.127075120 / 0.166244560 / 0.031213620
solvent_441 / solvent_618 / solvent_796,0.15 / 0.15 / 0.70,5.531386990 / 0.376756860 / 0.595038140
solvent_16 / solvent_53 / solvent_519,0.15 / 0.15 / 0.70,0.100583340 / 0.009180190 / -0.013806250
solvent_77 / solvent_256 / solvent_579,0.15 / 0.15 / 0.70,0.320000440 / -0.005423000 / 0.023331920
solvent_27 / solvent_367 / solvent_777,0.15 / 0.15 / 0.70,0.086961400 / 0.414329230 / 0.012466150
solvent_499 / solvent_758 / solvent_790,0.15 / 0.15 / 0.70,1.222874260 / 0.299798690 / 0.157827310
solvent_193 / solvent_514 / solvent_771,0.15 / 0.15 / 0.70,0.321709000 / 0.058879410 / -0.006227210
solvent_22 / solvent_692 / solvent_808,0.15 / 0.15 / 0.70,0.244235440 / 0.514559190 / 0.081423610
solvent_360 / solvent_375 / solvent_748,0.15 / 0.15 / 0.70,-0.107039040 / -0.095441370 / -0.005389230
solvent_34 / solvent_309 / solvent_557,0.15 / 0.15 / 0.70,0.554880700 / 0.319423860 / 0.032072860
solvent_778 / solvent_814 / solvent_831,0.15 / 0.15 / 0.70,0.122983640 / 0.293166020 / 0.057617030
solvent_464 / solvent_659 / solvent_782,0.15 / 0.15 / 0.70,0.642094150 / -0.078049730 / 0.032402200
solvent_28 / solvent_175 / solvent_412,0.15 / 0.15 / 0.70,0.137602790 / -1.117918080 / -0.080137500
solvent_191 / solvent_818 / solvent_844,0.15 / 0.15 / 0.70,1.088189310 / 0.354104400 / 0.362179950
solvent_174 / solvent_745 / solvent_835,0.15 / 0.15 / 0.70,-0.086547580 / 0.172938100 / 0.002354120
solvent_323 / solvent_384 / solvent_582,0.15 / 0.15 / 0.70,0.155374770 / -0.400359060 / -0.010782300
solvent_6 / solvent_530 / solvent_702,0.15 / 0.15 / 0.70,-0.033239590 / 0.695406190 / 0.061252930
solvent_251 / solvent_746 / solvent_796,0.15 / 0.15 / 0.70,0.500392790 / -1.447476400 / -0.043287990
solvent_54 / solvent_448 / solvent_843,0.15 / 0.15 / 0.70,-0.192550410 / -0.083780340 / -0.011335260
solvent_77 / solvent_118 / solvent_215,0.15 / 0.15 / 0.70,0.273867800 / -0.033978600 / 0.014151400
solvent_552 / solvent_595 / solvent_795,0.15 / 0.15 / 0.70,0.040876310 / 0.514622880 / 0.028512160
solvent_53 / solvent_116 / solvent_261,0.15 / 0.15 / 0.70,-0.304847380 / -0.421979520 / -0.054031370
solvent_441 / solvent_557 / solvent_579,0.15 / 0.15 / 0.70,1.781351320 / 0.789403140 / 0.233155920
solvent_80 / solvent_249 / solvent_472,0.15 / 0.15 / 0.70,0.499535270 / 0.746672300 / 0.011944480
solvent_306 / solvent_589 / solvent_699,0.15 / 0.15 / 0.70,0.073019720 / 0.331213780 / 0.004434450
solvent_45 / solvent_476 / solvent_652,0.15 / 0.15 / 0.70,0.628663400 / 0.474064290 / 0.093873970
solvent_22 / solvent_311 / solvent_741,0.15 / 0.15 / 0.70,-0.061710240 / 0.165068290 / 0.005662370
solvent_398 / solvent_483 / solvent_582,0.15 / 0.15 / 0.70,0.037437500 / -0.132779420 / 0.005756770
solvent_110 / solvent_421 / solvent_515,0.15 / 0.15 / 0.70,1.578225860 / 0.974618560 / 0.418081670
solvent_268 / solvent_586 / solvent_752,0.15 / 0.15 / 0.70,0.502490040 / 0.266952520 / 0.030894510
solvent_249 / solvent_254 / solvent_265,0.15 / 0.15 / 0.70,0.423233920 / 0.016571470 / 0.003333350
solvent_149 / solvent_228 / solvent_293,0.15 / 0.15 / 0.70,0.011556080 / 0.926681170 / 0.028209040
solvent_140 / solvent_740 / solvent_815,0.15 / 0.15 / 0.70,0.863032090 / -0.787805100 / -0.032779570
solvent_436 / solvent_650 / solvent_655,0.15 / 0.15 / 0.70,0.083993750 / 0.411376270 / 0.032137370
solvent_86 / solvent_248 / solvent_536,0.15 / 0.15 / 0.70,0.227828140 / 0.014668750 / 0.005660600
solvent_2 / solvent_468 / solvent_552,0.15 / 0.15 / 0.70,0.012169200 / -0.015453570 / -0.008879950
solvent_67 / solvent_119 / solvent_703,0.15 / 0.15 / 0.70,-0.157290750 / 0.126915090 / -0.007393390
solvent_314 / solvent_767 / solvent_815,0.15 / 0.15 / 0.70,0.208827450 / 0.534343520 / 0.037907520
solvent_170 / solvent_243 / solvent_463,0.15 / 0.15 / 0.70,0.256527120 / 0.553203120 / 0.044326310
solvent_174 / solvent_465 / solvent_476,0.15 / 0.15 / 0.70,0.040620460 / -0.011192100 / 0.004139760
solvent_508 / solvent_582 / solvent_737,0.15 / 0.15 / 0.70,0.628707510 / 0.420970110 / 0.044613320
solvent_56 / solvent_724 / solvent_837,0.15 / 0.15 / 0.70,-0.182054780 / -0.095820290 / -0.019001280
solvent_143 / solvent_228 / solvent_637,0.15 / 0.15 / 0.70,-3.883557680 / 0.242399810 / -0.088582730
solvent_71 / solvent_100 / solvent_435,0.15 / 0.15 / 0.70,0.061367190 / 0.361867090 / -0.010390240
solvent_45 / solvent_86 / solvent_620,0.15 / 0.15 / 0.70,0.116874910 / -0.054996780 / 0.009967850
solvent_275 / solvent_406 / solvent_500,0.15 / 0.15 / 0.70,-0.562478890 / -0.009667520 / 0.009854030
solvent_165 / solvent_439 / solvent_600,0.15 / 0.15 / 0.70,-0.319329500 / 2.866643460 / 0.180596580
solvent_570 / solvent_598 / solvent_624,0.15 / 0.15 / 0.70,3.042605160 / 0.016383220 / 0.363917160
solvent_515 / solvent_675 / solvent_837,0.15 / 0.15 / 0.70,2.029106830 / 0.459193950 / 0.036926160
solvent_169 / solvent_253 / solvent_685,0.15 / 0.15 / 0.70,0.005521580 / 0.173320300 / 0.012829120
solvent_88 / solvent_262 / solvent_297,0.15 / 0.15 / 0.70,0.571470980 / -0.193708550 / 0.035340150
solvent_215 / solvent_734 / solvent_737,0.15 / 0.15 / 0.70,0.554376690 / 0.441129940 / 0.077883990
solvent_46 / solvent_114 / solvent_309,0.15 / 0.15 / 0.70,0.078511090 / 0.182385250 / 0.010958650
solvent_424 / solvent_500 / solvent_780,0.15 / 0.15 / 0.70,-3.397500350 / 0.330574890 / -0.327036950
solvent_469 / solvent_724 / solvent_779,0.15 / 0.15 / 0.70,0.041370870 / 0.028026980 / 0.005121130
solvent_331 / solvent_652 / solvent_685,0.15 / 0.15 / 0.70,-0.668690430 / 0.171761060 / -0.006216560
solvent_214 / solvent_553 / solvent_640,0.15 / 0.15 / 0.70,-0.415878900 / -0.085802110 / -0.002182470
solvent_418 / solvent_525 / solvent_606,0.15 / 0.15 / 0.70,0.079878690 / -0.028767940 / 0.004555550
solvent_402 / solvent_416 / solvent_686,0.15 / 0.15 / 0.70,-0.739836620 / 0.573915420 / -0.111442270
solvent_1 / solvent_421 / solvent_771,0.15 / 0.15 / 0.70,-0.302628140 / -0.074966950 / -0.032727440
solvent_711 / solvent_738 / solvent_740,0.15 / 0.15 / 0.70,0.264500380 / 0.207880810 / 0.043624460
solvent_109 / solvent_249 / solvent_300,0.15 / 0.15 / 0.70,-0.847102450 / 0.240824040 / -0.046831250
solvent_221 / solvent_252 / solvent_339,0.15 / 0.15 / 0.70,0.252798490 / -0.498710630 / -0.027336720
solvent_239 / solvent_501 / solvent_584,0.15 / 0.15 / 0.70,0.081144790 / -0.116622730 / 0.182796720
solvent_120 / solvent_466 / solvent_673,0.15 / 0.15 / 0.70,0.310678730 / -0.045946240 / 0.034129020
solvent_176 / solvent_612 / solvent_689,0.15 / 0.15 / 0.70,0.047702490 / -0.284467550 / -0.009277810
solvent_456 / solvent_514 / solvent_583,0.15 / 0.15 / 0.70,0.162244190 / 0.121138800 / 0.010484850
solvent_164 / solvent_264 / solvent_691,0.15 / 0.15 / 0.70,1.165455060 / -0.011733970 / 0.077858330
solvent_315 / solvent_577 / solvent_807,0.15 / 0.15 / 0.70,-0.423618510 / 0.906040820 / 0.100186270
solvent_414 / solvent_545 / solvent_653,0.15 / 0.15 / 0.70,1.022904750 / 0.244760140 / 0.094385310
solvent_68 / solvent_131 / solvent_202,0.15 / 0.15 / 0.70,0.223050450 / 0.979536250 / 0.033483750
solvent_23 / solvent_557 / solvent_576,0.15 / 0.15 / 0.70,0.163301150 / -0.335406600 / 0.158942760
solvent_728 / solvent_800 / solvent_824,0.15 / 0.15 / 0.70,0.186671610 / -0.001157680 / -0.025822450
solvent_506 / solvent_673 / solvent_757,0.15 / 0.15 / 0.70,0.268217420 / 1.229949840 / 0.078335460
solvent_35 / solvent_413 / solvent_655,0.15 / 0.15 / 0.70,0.273991220 / 2.040727100 / 0.120087240
solvent_215 / solvent_604 / solvent_605,0.15 / 0.15 / 0.70,-0.030729580 / -0.198363010 / -0.023960620
solvent_393 / solvent_471 / solvent_638,0.15 / 0.15 / 0.70,-0.339422940 / 0.302718720 / -0.014641620
solvent_89 / solvent_278 / solvent_602,0.15 / 0.15 / 0.70,0.425873950 / -0.299328520 / -0.004150560
solvent_67 / solvent_309 / solvent_347,0.15 / 0.15 / 0.70,-0.012143550 / 0.237718070 / 0.014965070
solvent_441 / solvent_488 / solvent_522,0.15 / 0.15 / 0.70,3.328685260 / 0.126557300 / 0.516080390
solvent_22 / solvent_360 / solvent_844,0.15 / 0.15 / 0.70,0.444674640 / 2.177010560 / 0.661193410
solvent_142 / solvent_417 / solvent_693,0.15 / 0.15 / 0.70,0.128740690 / -0.091563880 / 0.000004260
solvent_149 / solvent_219 / solvent_669,0.15 / 0.15 / 0.70,0.311486950 / 0.146551180 / -0.005781030
solvent_184 / solvent_337 / solvent_606,0.15 / 0.15 / 0.70,-0.114165020 / 0.962175270 / 0.042617710
solvent_206 / solvent_344 / solvent_816,0.15 / 0.15 / 0.70,0.223964040 / -0.544475310 / 0.002445780
solvent_398 / solvent_760 / solvent_840,0.15 / 0.15 / 0.70,0.095228510 / 0.901817280 / 0.212266350
solvent_28 / solvent_500 / solvent_710,0.15 / 0.15 / 0.70,0.644091500 / -2.196803410 / -0.105391680
solvent_66 / solvent_612 / solvent_709,0.15 / 0.15 / 0.70,0.069057850 / -0.232298820 / -0.011790600
solvent_7 / solvent_268 / solvent_390,0.15 / 0.15 / 0.70,-0.726592040 / 0.344960330 / -0.056687480
solvent_259 / solvent_471 / solvent_653,0.15 / 0.15 / 0.70,0.418516580 / 0.522127130 / 0.097005560
solvent_22 / solvent_634 / solvent_822,0.15 / 0.15 / 0.70,-0.378656400 / 0.062517410 / -0.027653630
solvent_127 / solvent_402 / solvent_598,0.15 / 0.15 / 0.70,0.794670390 / 0.390609980 / 0.232266940
solvent_200 / solvent_298 / solvent_694,0.15 / 0.15 / 0.70,0.021773090 / 1.125323650 / 0.082170770
solvent_185 / solvent_570 / solvent_598,0.15 / 0.15 / 0.70,-0.309336190 / 0.676786230 / 0.175033460
solvent_350 / solvent_415 / solvent_745,0.15 / 0.15 / 0.70,1.091218290 / -0.068953650 / 0.059709460
solvent_234 / solvent_436 / solvent_630,0.15 / 0.15 / 0.70,1.240126810 / 0.034435370 / 0.200995890
solvent_473 / solvent_487 / solvent_721,0.15 / 0.15 / 0.70,0.747818590 / 1.591228410 / 0.160217780
solvent_236 / solvent_298 / solvent_744,0.15 / 0.15 / 0.70,0.123459550 / -2.014195580 / -0.060627330
solvent_46 / solvent_648 / solvent_651,0.15 / 0.15 / 0.70,-0.416802640 / 0.331412640 / -0.000569080
solvent_709 / solvent_773 / solvent_836,0.15 / 0.15 / 0.70,0.074830750 / 0.066159040 / 0.001754340
solvent_489 / solvent_807 / solvent_825,0.15 / 0.15 / 0.70,-0.182477910 / -0.025692530 / -0.011984970
solvent_82 / solvent_142 / solvent_722,0.15 / 0.15 / 0.70,0.617286290 / 0.216704880 / 0.047118860
solvent_671 / solvent_690 / solvent_701,0.15 / 0.15 / 0.70,0.024996640 / -0.010066090 / 0.001122720
solvent_152 / solvent_179 / solvent_414,0.15 / 0.15 / 0.70,0.983384650 / -0.346943390 / 0.030722200
solvent_360 / solvent_556 / solvent_833,0.15 / 0.15 / 0.70,-0.491660560 / -0.844129460 / 0.163311920
solvent_35 / solvent_59 / solvent_334,0.15 / 0.15 / 0.70,0.381796230 / -0.146047600 / 0.030976190
solvent_85 / solvent_510 / solvent_570,0.15 / 0.15 / 0.70,-0.061204750 / -0.209127940 / -0.011779120
solvent_250 / solvent_510 / solvent_796,0.15 / 0.15 / 0.70,0.743052360 / 1.013388690 / 0.048344870
solvent_583 / solvent_602 / solvent_657,0.15 / 0.15 / 0.70,0.048092340 / -0.051311880 / -0.007901850
solvent_407 / solvent_726 / solvent_789,0.15 / 0.15 / 0.70,0.846466470 / 0.088446960 / 0.064490670
solvent_427 / solvent_627 / solvent_630,0.15 / 0.15 / 0.70,0.239221190 / -0.635544490 / 0.051227480
solvent_173 / solvent_216 / solvent_489,0.15 / 0.15 / 0.70,-0.105422330 / 0.259055430 / 0.015983750
solvent_245 / solvent_463 / solvent_719,0.15 / 0.15 / 0.70,-0.160723340 / -0.043490550 / -0.026756990
solvent_75 / solvent_317 / solvent_595,0.15 / 0.15 / 0.70,0.933676750 / -0.247622940 / 0.085364850
solvent_40 / solvent_175 / solvent_795,0.15 / 0.15 / 0.70,-0.172079500 / -0.937007360 / 0.418094280
solvent_216 / solvent_329 / solvent_386,0.15 / 0.15 / 0.70,-0.154173820 / 0.391059790 / 0.008944320
solvent_112 / solvent_139 / solvent_455,0.15 / 0.15 / 0.70,-0.064629390 / -0.007479740 / -0.015769610
solvent_40 / solvent_186 / solvent_711,0.15 / 0.15 / 0.70,-1.181624500 / 0.011291410 / -0.076900910
solvent_378 / solvent_705 / solvent_828,0.15 / 0.15 / 0.70,0.078016660 / 0.759307990 / -0.001330580
solvent_336 / solvent_431 / solvent_741,0.15 / 0.15 / 0.70,0.086767570 / -1.064855800 / -0.052385260
solvent_271 / solvent_541 / solvent_811,0.15 / 0.15 / 0.70,0.165576610 / -0.626662500 / -0.021065910
solvent_23 / solvent_555 / solvent_722,0.15 / 0.15 / 0.70,-4.936090060 / 0.192570270 / -0.280851400
solvent_120 / solvent_266 / solvent_356,0.15 / 0.15 / 0.70,-0.270568890 / -0.492579390 / -0.072423470
solvent_91 / solvent_297 / solvent_554,0.15 / 0.15 / 0.70,0.021754920 / 0.200976810 / 0.032637080
solvent_18 / solvent_255 / solvent_814,0.15 / 0.15 / 0.70,0.012633700 / 1.333960050 / 0.000577910
solvent_247 / solvent_446 / solvent_618,0.15 / 0.15 / 0.70,-0.163843600 / 0.941763090 / 0.106172940
solvent_88 / solvent_495 / solvent_577,0.15 / 0.15 / 0.70,2.116022710 / 0.281078840 / 0.142976400
solvent_179 / solvent_213 / solvent_527,0.15 / 0.15 / 0.70,0.425748780 / 0.660672570 / 0.129743870
solvent_611 / solvent_755 / solvent_774,0.15 / 0.15 / 0.70,0.388022880 / -0.214678200 / -0.004677570
solvent_25 / solvent_40 / solvent_844,0.15 / 0.15 / 0.70,2.926047770 / -1.636418440 / 0.399092290
solvent_140 / solvent_267 / solvent_362,0.15 / 0.15 / 0.70,-0.008223530 / 0.383206690 / 0.076021330
solvent_476 / solvent_769 / solvent_799,0.15 / 0.15 / 0.70,0.073458040 / 0.552104010 / -0.002926360
solvent_647 / solvent_690 / solvent_702,0.15 / 0.15 / 0.70,-0.710625950 / 0.016162930 / 0.054320720
solvent_428 / solvent_560 / solvent_808,0.15 / 0.15 / 0.70,0.900636570 / 0.259344780 / 0.341900940
solvent_27 / solvent_294 / solvent_383,0.15 / 0.15 / 0.70,-0.371762410 / 0.046883070 / -0.006245430
solvent_7 / solvent_140 / solvent_233,0.15 / 0.15 / 0.70,-0.858072150 / 0.253424310 / -0.014952390
solvent_87 / solvent_725 / solvent_772,0.15 / 0.15 / 0.70,-0.103827670 / -0.754056660 / 0.145421960
solvent_27 / solvent_536 / solvent_595,0.15 / 0.15 / 0.70,-0.240664140 / 0.118022530 / 0.042187690
solvent_206 / solvent_334 / solvent_342,0.15 / 0.15 / 0.70,-0.675833070 / 0.109953040 / -0.025557790
solvent_98 / solvent_314 / solvent_574,0.15 / 0.15 / 0.70,-0.201056640 / -0.212572700 / -0.017295630
solvent_123 / solvent_557 / solvent_624,0.15 / 0.15 / 0.70,-0.370051450 / 2.117205230 / 0.184563580
solvent_451 / solvent_513 / solvent_602,0.15 / 0.15 / 0.70,0.005920480 / -0.171360580 / -0.007501640
solvent_344 / solvent_750 / solvent_842,0.15 / 0.15 / 0.70,0.992661030 / 0.695547640 / 0.229410830
solvent_219 / solvent_496 / solvent_547,0.15 / 0.15 / 0.70,0.238699830 / 0.159320200 / 0.028643800
